Geography,Label,Measure Names,Subpop,SubPop Group,Years,Max. Lower CL,Max. Percent,Max. Upper CL,Measure Values
State,Medical marijuana use in the past 30 days,RSE,Annual Household Income (V2),"Less than $25,000",2014,4.5,6.3,8.1,14.4
State,Marijuana use in the past 30 days,RSE,Annual Household Income (V2),"Less than $25,000",2014,14.3,17.1,20,8.5
State,Hookah use in the past 30 days,RSE,Annual Household Income (V2),"Less than $25,000",2014,2.5,5.7,8.9,28.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Annual Household Income (V2),"Less than $25,000",2014,2.4,5,7.7,27.2
State,Ever used marijuana,RSE,Annual Household Income (V2),"Less than $25,000",2014,47.7,51.3,54.9,3.6
State,E-cigarette use in the past 30 days,RSE,Annual Household Income (V2),"Less than $25,000",2014,7.9,10.2,12.5,11.7
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),RSE,Annual Household Income (V2),"Less than $25,000",2014,40.6,50.9,61.1,10.3
State,Current smokeless tobacco use,RSE,Annual Household Income (V2),"Less than $25,000",2014,2.9,4.3,5.8,17.3
State,Current cigarette smoking,RSE,Annual Household Income (V2),"Less than $25,000",2014,23.8,26.8,29.9,5.8
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Annual Household Income (V2),"Less than $25,000",2014,69.3,76,82.6,4.5
State,Anyone smoked in home in the past 30 days,RSE,Annual Household Income (V2),"Less than $25,000",2014,11.8,14.2,16.7,8.7
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,5.3,7.3,9.3,9.3
State,Used marijuana every day in the past 30 days,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,3.2,4.8,6.4,6.4
State,Tried to quit smoking in the past year,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,55,61.5,68,68
State,Medical marijuana use in the past 30 days,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,4.5,6.3,8.1,8.1
State,Marijuana use in the past 30 days,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,14.3,17.1,20,20
State,Hookah use in the past 30 days,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,2.5,5.7,8.9,8.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Annual Household Income (V2),"Less than $25,000",2014,2.4,5,7.7,7.7
State,Ever used marijuana,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,47.7,51.3,54.9,54.9
State,E-cigarette use in the past 30 days,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,7.9,10.2,12.5,12.5
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Upper CL,Annual Household Income (V2),"Less than $25,000",2014,40.6,50.9,61.1,61.1
State,Current smokeless tobacco use,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,2.9,4.3,5.8,5.8
State,Current cigarette smoking,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,23.8,26.8,29.9,29.9
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,69.3,76,82.6,82.6
State,Anyone smoked in home in the past 30 days,Upper CL,Annual Household Income (V2),"Less than $25,000",2014,11.8,14.2,16.7,16.7
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,5.3,7.3,9.3,5.3
State,Used marijuana every day in the past 30 days,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,3.2,4.8,6.4,3.2
State,Tried to quit smoking in the past year,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,55,61.5,68,55
State,Medical marijuana use in the past 30 days,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,4.5,6.3,8.1,4.5
State,Marijuana use in the past 30 days,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,14.3,17.1,20,14.3
State,Hookah use in the past 30 days,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,2.5,5.7,8.9,2.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Annual Household Income (V2),"Less than $25,000",2014,2.4,5,7.7,2.4
State,Ever used marijuana,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,47.7,51.3,54.9,47.7
State,E-cigarette use in the past 30 days,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,7.9,10.2,12.5,7.9
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Lower CL,Annual Household Income (V2),"Less than $25,000",2014,40.6,50.9,61.1,40.6
State,Current smokeless tobacco use,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,2.9,4.3,5.8,2.9
State,Current cigarette smoking,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,23.8,26.8,29.9,23.8
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,69.3,76,82.6,69.3
State,Anyone smoked in home in the past 30 days,Lower CL,Annual Household Income (V2),"Less than $25,000",2014,11.8,14.2,16.7,11.8
State,Used marijuana on 20 or more days in the past 30 days,Percent,Annual Household Income (V2),"Less than $25,000",2014,5.3,7.3,9.3,7.3
State,Used marijuana every day in the past 30 days,Percent,Annual Household Income (V2),"Less than $25,000",2014,3.2,4.8,6.4,4.8
State,Tried to quit smoking in the past year,Percent,Annual Household Income (V2),"Less than $25,000",2014,55,61.5,68,61.5
State,Medical marijuana use in the past 30 days,Percent,Annual Household Income (V2),"Less than $25,000",2014,4.5,6.3,8.1,6.3
State,Marijuana use in the past 30 days,Percent,Annual Household Income (V2),"Less than $25,000",2014,14.3,17.1,20,17.1
State,Hookah use in the past 30 days,Percent,Annual Household Income (V2),"Less than $25,000",2014,2.5,5.7,8.9,5.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Annual Household Income (V2),"Less than $25,000",2014,2.4,5,7.7,5
State,Ever used marijuana,Percent,Annual Household Income (V2),"Less than $25,000",2014,47.7,51.3,54.9,51.3
State,E-cigarette use in the past 30 days,Percent,Annual Household Income (V2),"Less than $25,000",2014,7.9,10.2,12.5,10.2
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Percent,Annual Household Income (V2),"Less than $25,000",2014,40.6,50.9,61.1,50.9
State,Current smokeless tobacco use,Percent,Annual Household Income (V2),"Less than $25,000",2014,2.9,4.3,5.8,4.3
State,Current cigarette smoking,Percent,Annual Household Income (V2),"Less than $25,000",2014,23.8,26.8,29.9,26.8
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Annual Household Income (V2),"Less than $25,000",2014,69.3,76,82.6,76
State,Anyone smoked in home in the past 30 days,Percent,Annual Household Income (V2),"Less than $25,000",2014,11.8,14.2,16.7,14.2
State,Used marijuana on 20 or more days in the past 30 days,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,3.6,5.2,6.7,15.4
State,Used marijuana every day in the past 30 days,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.1,3.4,4.7,19.5
State,Tried to quit smoking in the past year,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,49.2,56.7,64.1,6.7
State,Medical marijuana use in the past 30 days,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.5,3.8,5.1,17.1
State,Marijuana use in the past 30 days,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,9,11.1,13.3,9.9
State,Hookah use in the past 30 days,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,,,,43.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,,,,41.6
State,Ever used marijuana,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,43.9,47.2,50.4,3.5
State,E-cigarette use in the past 30 days,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,5.3,7.1,8.9,13
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,21.9,31.3,40.7,15.3
State,Current smokeless tobacco use,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.8,4.2,5.6,17
State,Current cigarette smoking,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,16.6,19.2,21.8,6.8
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,58.9,66.7,74.6,6
State,Anyone smoked in home in the past 30 days,RSE,Annual Household Income (V2),"$25,000 to <$50,000",2014,6.1,8,9.9,11.9
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,3.6,5.2,6.7,6.7
State,Used marijuana every day in the past 30 days,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.1,3.4,4.7,4.7
State,Tried to quit smoking in the past year,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,49.2,56.7,64.1,64.1
State,Medical marijuana use in the past 30 days,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.5,3.8,5.1,5.1
State,Marijuana use in the past 30 days,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,9,11.1,13.3,13.3
State,Hookah use in the past 30 days,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,,,,
State,Ever used marijuana,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,43.9,47.2,50.4,50.4
State,E-cigarette use in the past 30 days,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,5.3,7.1,8.9,8.9
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,21.9,31.3,40.7,40.7
State,Current smokeless tobacco use,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.8,4.2,5.6,5.6
State,Current cigarette smoking,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,16.6,19.2,21.8,21.8
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,58.9,66.7,74.6,74.6
State,Anyone smoked in home in the past 30 days,Upper CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,6.1,8,9.9,9.9
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,3.6,5.2,6.7,3.6
State,Used marijuana every day in the past 30 days,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.1,3.4,4.7,2.1
State,Tried to quit smoking in the past year,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,49.2,56.7,64.1,49.2
State,Medical marijuana use in the past 30 days,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.5,3.8,5.1,2.5
State,Marijuana use in the past 30 days,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,9,11.1,13.3,9
State,Hookah use in the past 30 days,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,,,,
State,Ever used marijuana,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,43.9,47.2,50.4,43.9
State,E-cigarette use in the past 30 days,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,5.3,7.1,8.9,5.3
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,21.9,31.3,40.7,21.9
State,Current smokeless tobacco use,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.8,4.2,5.6,2.8
State,Current cigarette smoking,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,16.6,19.2,21.8,16.6
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,58.9,66.7,74.6,58.9
State,Anyone smoked in home in the past 30 days,Lower CL,Annual Household Income (V2),"$25,000 to <$50,000",2014,6.1,8,9.9,6.1
State,Used marijuana on 20 or more days in the past 30 days,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,3.6,5.2,6.7,5.2
State,Used marijuana every day in the past 30 days,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.1,3.4,4.7,3.4
State,Tried to quit smoking in the past year,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,49.2,56.7,64.1,56.7
State,Medical marijuana use in the past 30 days,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.5,3.8,5.1,3.8
State,Marijuana use in the past 30 days,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,9,11.1,13.3,11.1
State,Hookah use in the past 30 days,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,,,,
State,Ever used marijuana,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,43.9,47.2,50.4,47.2
State,E-cigarette use in the past 30 days,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,5.3,7.1,8.9,7.1
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,21.9,31.3,40.7,31.3
State,Current smokeless tobacco use,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,2.8,4.2,5.6,4.2
State,Current cigarette smoking,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,16.6,19.2,21.8,19.2
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,58.9,66.7,74.6,66.7
State,Anyone smoked in home in the past 30 days,Percent,Annual Household Income (V2),"$25,000 to <$50,000",2014,6.1,8,9.9,8
State,Used marijuana on 20 or more days in the past 30 days,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,2.4,4.4,6.3,23
State,Used marijuana every day in the past 30 days,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,1.5,2.9,4.3,25
State,Tried to quit smoking in the past year,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,39.9,50.6,61.3,10.8
State,Medical marijuana use in the past 30 days,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,30.9
State,Marijuana use in the past 30 days,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,5.8,8,10.3,14.5
State,Hookah use in the past 30 days,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,61.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,33.9
State,Ever used marijuana,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,46.5,50,53.5,3.6
State,E-cigarette use in the past 30 days,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,3,4.9,6.8,20.2
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,30.6,46.1,61.7,17.2
State,Current smokeless tobacco use,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,2.1,3.8,5.5,22.6
State,Current cigarette smoking,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,10.9,13.5,16.1,9.9
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,47.1,58,69,9.6
State,Anyone smoked in home in the past 30 days,RSE,Annual Household Income (V2),"$50,000 to <$75,000",2014,3.1,4.8,6.5,17.9
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,2.4,4.4,6.3,6.3
State,Used marijuana every day in the past 30 days,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,1.5,2.9,4.3,4.3
State,Tried to quit smoking in the past year,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,39.9,50.6,61.3,61.3
State,Medical marijuana use in the past 30 days,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,
State,Marijuana use in the past 30 days,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,5.8,8,10.3,10.3
State,Hookah use in the past 30 days,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,
State,Ever used marijuana,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,46.5,50,53.5,53.5
State,E-cigarette use in the past 30 days,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,3,4.9,6.8,6.8
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,30.6,46.1,61.7,61.7
State,Current smokeless tobacco use,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,2.1,3.8,5.5,5.5
State,Current cigarette smoking,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,10.9,13.5,16.1,16.1
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,47.1,58,69,69
State,Anyone smoked in home in the past 30 days,Upper CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,3.1,4.8,6.5,6.5
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,2.4,4.4,6.3,2.4
State,Used marijuana every day in the past 30 days,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,1.5,2.9,4.3,1.5
State,Tried to quit smoking in the past year,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,39.9,50.6,61.3,39.9
State,Medical marijuana use in the past 30 days,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,
State,Marijuana use in the past 30 days,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,5.8,8,10.3,5.8
State,Hookah use in the past 30 days,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,
State,Ever used marijuana,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,46.5,50,53.5,46.5
State,E-cigarette use in the past 30 days,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,3,4.9,6.8,3
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,30.6,46.1,61.7,30.6
State,Current smokeless tobacco use,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,2.1,3.8,5.5,2.1
State,Current cigarette smoking,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,10.9,13.5,16.1,10.9
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,47.1,58,69,47.1
State,Anyone smoked in home in the past 30 days,Lower CL,Annual Household Income (V2),"$50,000 to <$75,000",2014,3.1,4.8,6.5,3.1
State,Used marijuana on 20 or more days in the past 30 days,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,2.4,4.4,6.3,4.4
State,Used marijuana every day in the past 30 days,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,1.5,2.9,4.3,2.9
State,Tried to quit smoking in the past year,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,39.9,50.6,61.3,50.6
State,Medical marijuana use in the past 30 days,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,
State,Marijuana use in the past 30 days,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,5.8,8,10.3,8
State,Hookah use in the past 30 days,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,,,,
State,Ever used marijuana,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,46.5,50,53.5,50
State,E-cigarette use in the past 30 days,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,3,4.9,6.8,4.9
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,30.6,46.1,61.7,46.1
State,Current smokeless tobacco use,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,2.1,3.8,5.5,3.8
State,Current cigarette smoking,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,10.9,13.5,16.1,13.5
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,47.1,58,69,58
State,Anyone smoked in home in the past 30 days,Percent,Annual Household Income (V2),"$50,000 to <$75,000",2014,3.1,4.8,6.5,4.8
State,Used marijuana on 20 or more days in the past 30 days,RSE,Annual Household Income (V2),"$75,000+",2014,1.3,2.1,2.9,18.6
State,Used marijuana every day in the past 30 days,RSE,Annual Household Income (V2),"$75,000+",2014,0.9,1.5,2.2,22.3
State,Tried to quit smoking in the past year,RSE,Annual Household Income (V2),"$75,000+",2014,56.9,65.3,73.7,6.6
State,Medical marijuana use in the past 30 days,RSE,Annual Household Income (V2),"$75,000+",2014,0.9,1.5,2.1,21.6
State,Marijuana use in the past 30 days,RSE,Annual Household Income (V2),"$75,000+",2014,5.7,7.1,8.5,9.9
State,Hookah use in the past 30 days,RSE,Annual Household Income (V2),"$75,000+",2014,5.6,12.2,18.9,27.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Annual Household Income (V2),"$75,000+",2014,,,,30.8
State,Ever used marijuana,RSE,Annual Household Income (V2),"$75,000+",2014,51.7,54.1,56.6,2.3
State,E-cigarette use in the past 30 days,RSE,Annual Household Income (V2),"$75,000+",2014,2.1,2.9,3.7,13.6
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),RSE,Annual Household Income (V2),"$75,000+",2014,22.9,32.6,42.3,15.2
State,Current smokeless tobacco use,RSE,Annual Household Income (V2),"$75,000+",2014,2,3,3.9,16.2
State,Current cigarette smoking,RSE,Annual Household Income (V2),"$75,000+",2014,6.6,7.9,9.3,8.8
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Annual Household Income (V2),"$75,000+",2014,54.2,62.6,70.9,6.8
State,Anyone smoked in home in the past 30 days,RSE,Annual Household Income (V2),"$75,000+",2014,2,2.8,3.7,15.3
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Annual Household Income (V2),"$75,000+",2014,1.3,2.1,2.9,2.9
State,Used marijuana every day in the past 30 days,Upper CL,Annual Household Income (V2),"$75,000+",2014,0.9,1.5,2.2,2.2
State,Tried to quit smoking in the past year,Upper CL,Annual Household Income (V2),"$75,000+",2014,56.9,65.3,73.7,73.7
State,Medical marijuana use in the past 30 days,Upper CL,Annual Household Income (V2),"$75,000+",2014,0.9,1.5,2.1,2.1
State,Marijuana use in the past 30 days,Upper CL,Annual Household Income (V2),"$75,000+",2014,5.7,7.1,8.5,8.5
State,Hookah use in the past 30 days,Upper CL,Annual Household Income (V2),"$75,000+",2014,5.6,12.2,18.9,18.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Annual Household Income (V2),"$75,000+",2014,,,,
State,Ever used marijuana,Upper CL,Annual Household Income (V2),"$75,000+",2014,51.7,54.1,56.6,56.6
State,E-cigarette use in the past 30 days,Upper CL,Annual Household Income (V2),"$75,000+",2014,2.1,2.9,3.7,3.7
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Upper CL,Annual Household Income (V2),"$75,000+",2014,22.9,32.6,42.3,42.3
State,Current smokeless tobacco use,Upper CL,Annual Household Income (V2),"$75,000+",2014,2,3,3.9,3.9
State,Current cigarette smoking,Upper CL,Annual Household Income (V2),"$75,000+",2014,6.6,7.9,9.3,9.3
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Annual Household Income (V2),"$75,000+",2014,54.2,62.6,70.9,70.9
State,Anyone smoked in home in the past 30 days,Upper CL,Annual Household Income (V2),"$75,000+",2014,2,2.8,3.7,3.7
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Annual Household Income (V2),"$75,000+",2014,1.3,2.1,2.9,1.3
State,Used marijuana every day in the past 30 days,Lower CL,Annual Household Income (V2),"$75,000+",2014,0.9,1.5,2.2,0.9
State,Tried to quit smoking in the past year,Lower CL,Annual Household Income (V2),"$75,000+",2014,56.9,65.3,73.7,56.9
State,Medical marijuana use in the past 30 days,Lower CL,Annual Household Income (V2),"$75,000+",2014,0.9,1.5,2.1,0.9
State,Marijuana use in the past 30 days,Lower CL,Annual Household Income (V2),"$75,000+",2014,5.7,7.1,8.5,5.7
State,Hookah use in the past 30 days,Lower CL,Annual Household Income (V2),"$75,000+",2014,5.6,12.2,18.9,5.6
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Annual Household Income (V2),"$75,000+",2014,,,,
State,Ever used marijuana,Lower CL,Annual Household Income (V2),"$75,000+",2014,51.7,54.1,56.6,51.7
State,E-cigarette use in the past 30 days,Lower CL,Annual Household Income (V2),"$75,000+",2014,2.1,2.9,3.7,2.1
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Lower CL,Annual Household Income (V2),"$75,000+",2014,22.9,32.6,42.3,22.9
State,Current smokeless tobacco use,Lower CL,Annual Household Income (V2),"$75,000+",2014,2,3,3.9,2
State,Current cigarette smoking,Lower CL,Annual Household Income (V2),"$75,000+",2014,6.6,7.9,9.3,6.6
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Annual Household Income (V2),"$75,000+",2014,54.2,62.6,70.9,54.2
State,Anyone smoked in home in the past 30 days,Lower CL,Annual Household Income (V2),"$75,000+",2014,2,2.8,3.7,2
State,Used marijuana on 20 or more days in the past 30 days,Percent,Annual Household Income (V2),"$75,000+",2014,1.3,2.1,2.9,2.1
State,Used marijuana every day in the past 30 days,Percent,Annual Household Income (V2),"$75,000+",2014,0.9,1.5,2.2,1.5
State,Tried to quit smoking in the past year,Percent,Annual Household Income (V2),"$75,000+",2014,56.9,65.3,73.7,65.3
State,Medical marijuana use in the past 30 days,Percent,Annual Household Income (V2),"$75,000+",2014,0.9,1.5,2.1,1.5
State,Marijuana use in the past 30 days,Percent,Annual Household Income (V2),"$75,000+",2014,5.7,7.1,8.5,7.1
State,Hookah use in the past 30 days,Percent,Annual Household Income (V2),"$75,000+",2014,5.6,12.2,18.9,12.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Annual Household Income (V2),"$75,000+",2014,,,,
State,Ever used marijuana,Percent,Annual Household Income (V2),"$75,000+",2014,51.7,54.1,56.6,54.1
State,E-cigarette use in the past 30 days,Percent,Annual Household Income (V2),"$75,000+",2014,2.1,2.9,3.7,2.9
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Percent,Annual Household Income (V2),"$75,000+",2014,22.9,32.6,42.3,32.6
State,Current smokeless tobacco use,Percent,Annual Household Income (V2),"$75,000+",2014,2,3,3.9,3
State,Current cigarette smoking,Percent,Annual Household Income (V2),"$75,000+",2014,6.6,7.9,9.3,7.9
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Annual Household Income (V2),"$75,000+",2014,54.2,62.6,70.9,62.6
State,Anyone smoked in home in the past 30 days,Percent,Annual Household Income (V2),"$75,000+",2014,2,2.8,3.7,2.8
State,Used marijuana on 20 or more days in the past 30 days,RSE,Arthritis Status,Does not have arthritis,2014,3.1,3.9,4.7,10.3
State,Used marijuana every day in the past 30 days,RSE,Arthritis Status,Does not have arthritis,2014,2,2.6,3.2,12.1
State,Tried to quit smoking in the past year,RSE,Arthritis Status,Does not have arthritis,2014,53.9,58.7,63.4,4.1
