Geography,Label,Measure Names,Subpop,SubPop Group,Years,Max. Lower CL,Max. Percent,Max. Upper CL,Measure Values
State,Marijuana use in the past 30 days,RSE,Health Care Coverage Status,Has health insurance,2012,6.1,6.8,7.5,5.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Health Care Coverage Status,Has health insurance,2012,2.9,3.8,4.6,11.5
State,Ever used marijuana,RSE,Health Care Coverage Status,Has health insurance,2012,45,46.2,47.5,1.3
State,Current smokeless tobacco use,RSE,Health Care Coverage Status,Has health insurance,2012,2.8,3.3,3.7,7.1
State,Current cigarette smoking,RSE,Health Care Coverage Status,Has health insurance,2012,14.1,15,16,3.2
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Health Care Coverage Status,Has health insurance,2012,2.1,2.6,3,3
State,Used marijuana every day in the past 30 days,Upper CL,Health Care Coverage Status,Has health insurance,2012,1.4,1.8,2.2,2.2
State,Tried to quit smoking in the past year,Upper CL,Health Care Coverage Status,Has health insurance,2012,54.3,57.7,61.1,61.1
State,Marijuana use in the past 30 days,Upper CL,Health Care Coverage Status,Has health insurance,2012,6.1,6.8,7.5,7.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Health Care Coverage Status,Has health insurance,2012,2.9,3.8,4.6,4.6
State,Ever used marijuana,Upper CL,Health Care Coverage Status,Has health insurance,2012,45,46.2,47.5,47.5
State,Current smokeless tobacco use,Upper CL,Health Care Coverage Status,Has health insurance,2012,2.8,3.3,3.7,3.7
State,Current cigarette smoking,Upper CL,Health Care Coverage Status,Has health insurance,2012,14.1,15,16,16
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Health Care Coverage Status,Has health insurance,2012,2.1,2.6,3,2.1
State,Used marijuana every day in the past 30 days,Lower CL,Health Care Coverage Status,Has health insurance,2012,1.4,1.8,2.2,1.4
State,Tried to quit smoking in the past year,Lower CL,Health Care Coverage Status,Has health insurance,2012,54.3,57.7,61.1,54.3
State,Marijuana use in the past 30 days,Lower CL,Health Care Coverage Status,Has health insurance,2012,6.1,6.8,7.5,6.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Health Care Coverage Status,Has health insurance,2012,2.9,3.8,4.6,2.9
State,Ever used marijuana,Lower CL,Health Care Coverage Status,Has health insurance,2012,45,46.2,47.5,45
State,Current smokeless tobacco use,Lower CL,Health Care Coverage Status,Has health insurance,2012,2.8,3.3,3.7,2.8
State,Current cigarette smoking,Lower CL,Health Care Coverage Status,Has health insurance,2012,14.1,15,16,14.1
State,Used marijuana on 20 or more days in the past 30 days,Percent,Health Care Coverage Status,Has health insurance,2012,2.1,2.6,3,2.6
State,Used marijuana every day in the past 30 days,Percent,Health Care Coverage Status,Has health insurance,2012,1.4,1.8,2.2,1.8
State,Tried to quit smoking in the past year,Percent,Health Care Coverage Status,Has health insurance,2012,54.3,57.7,61.1,57.7
State,Marijuana use in the past 30 days,Percent,Health Care Coverage Status,Has health insurance,2012,6.1,6.8,7.5,6.8
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Health Care Coverage Status,Has health insurance,2012,2.9,3.8,4.6,3.8
State,Ever used marijuana,Percent,Health Care Coverage Status,Has health insurance,2012,45,46.2,47.5,46.2
State,Current smokeless tobacco use,Percent,Health Care Coverage Status,Has health insurance,2012,2.8,3.3,3.7,3.3
State,Current cigarette smoking,Percent,Health Care Coverage Status,Has health insurance,2012,14.1,15,16,15
State,Used marijuana on 20 or more days in the past 30 days,RSE,Health Care Coverage Status,No health insurance,2012,4.6,6.1,7.6,12.7
State,Used marijuana every day in the past 30 days,RSE,Health Care Coverage Status,No health insurance,2012,3.2,4.6,5.9,15
State,Tried to quit smoking in the past year,RSE,Health Care Coverage Status,No health insurance,2012,53.8,59.6,65.4,5
State,Marijuana use in the past 30 days,RSE,Health Care Coverage Status,No health insurance,2012,9.4,11.4,13.5,9.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Health Care Coverage Status,No health insurance,2012,5.3,9.4,13.5,22.3
State,Ever used marijuana,RSE,Health Care Coverage Status,No health insurance,2012,47.7,51,54.3,3.3
State,Current smokeless tobacco use,RSE,Health Care Coverage Status,No health insurance,2012,3.9,5.3,6.7,13.2
State,Current cigarette smoking,RSE,Health Care Coverage Status,No health insurance,2012,23.5,26.3,29,5.3
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Health Care Coverage Status,No health insurance,2012,4.6,6.1,7.6,7.6
State,Used marijuana every day in the past 30 days,Upper CL,Health Care Coverage Status,No health insurance,2012,3.2,4.6,5.9,5.9
State,Tried to quit smoking in the past year,Upper CL,Health Care Coverage Status,No health insurance,2012,53.8,59.6,65.4,65.4
State,Marijuana use in the past 30 days,Upper CL,Health Care Coverage Status,No health insurance,2012,9.4,11.4,13.5,13.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Health Care Coverage Status,No health insurance,2012,5.3,9.4,13.5,13.5
State,Ever used marijuana,Upper CL,Health Care Coverage Status,No health insurance,2012,47.7,51,54.3,54.3
State,Current smokeless tobacco use,Upper CL,Health Care Coverage Status,No health insurance,2012,3.9,5.3,6.7,6.7
State,Current cigarette smoking,Upper CL,Health Care Coverage Status,No health insurance,2012,23.5,26.3,29,29
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Health Care Coverage Status,No health insurance,2012,4.6,6.1,7.6,4.6
State,Used marijuana every day in the past 30 days,Lower CL,Health Care Coverage Status,No health insurance,2012,3.2,4.6,5.9,3.2
State,Tried to quit smoking in the past year,Lower CL,Health Care Coverage Status,No health insurance,2012,53.8,59.6,65.4,53.8
State,Marijuana use in the past 30 days,Lower CL,Health Care Coverage Status,No health insurance,2012,9.4,11.4,13.5,9.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Health Care Coverage Status,No health insurance,2012,5.3,9.4,13.5,5.3
State,Ever used marijuana,Lower CL,Health Care Coverage Status,No health insurance,2012,47.7,51,54.3,47.7
State,Current smokeless tobacco use,Lower CL,Health Care Coverage Status,No health insurance,2012,3.9,5.3,6.7,3.9
State,Current cigarette smoking,Lower CL,Health Care Coverage Status,No health insurance,2012,23.5,26.3,29,23.5
State,Used marijuana on 20 or more days in the past 30 days,Percent,Health Care Coverage Status,No health insurance,2012,4.6,6.1,7.6,6.1
State,Used marijuana every day in the past 30 days,Percent,Health Care Coverage Status,No health insurance,2012,3.2,4.6,5.9,4.6
State,Tried to quit smoking in the past year,Percent,Health Care Coverage Status,No health insurance,2012,53.8,59.6,65.4,59.6
State,Marijuana use in the past 30 days,Percent,Health Care Coverage Status,No health insurance,2012,9.4,11.4,13.5,11.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Health Care Coverage Status,No health insurance,2012,5.3,9.4,13.5,9.4
State,Ever used marijuana,Percent,Health Care Coverage Status,No health insurance,2012,47.7,51,54.3,51
State,Current smokeless tobacco use,Percent,Health Care Coverage Status,No health insurance,2012,3.9,5.3,6.7,5.3
State,Current cigarette smoking,Percent,Health Care Coverage Status,No health insurance,2012,23.5,26.3,29,26.3
State,Used marijuana on 20 or more days in the past 30 days,RSE,Level Of Education (Age 25+),High graduate or less,2012,2.7,3.5,4.4,12.7
State,Used marijuana every day in the past 30 days,RSE,Level Of Education (Age 25+),High graduate or less,2012,2.1,3,3.8,14.3
State,Tried to quit smoking in the past year,RSE,Level Of Education (Age 25+),High graduate or less,2012,52.8,57.4,62.1,4.1
State,Marijuana use in the past 30 days,RSE,Level Of Education (Age 25+),High graduate or less,2012,6,7.4,8.7,9.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Level Of Education (Age 25+),High graduate or less,2012,1.8,3.2,4.6,22.2
State,Ever used marijuana,RSE,Level Of Education (Age 25+),High graduate or less,2012,43.6,45.9,48.2,2.5
State,Current smokeless tobacco use,RSE,Level Of Education (Age 25+),High graduate or less,2012,3.7,4.7,5.7,10.5
State,Current cigarette smoking,RSE,Level Of Education (Age 25+),High graduate or less,2012,24.6,26.7,28.8,4
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Level Of Education (Age 25+),High graduate or less,2012,2.7,3.5,4.4,4.4
State,Used marijuana every day in the past 30 days,Upper CL,Level Of Education (Age 25+),High graduate or less,2012,2.1,3,3.8,3.8
State,Tried to quit smoking in the past year,Upper CL,Level Of Education (Age 25+),High graduate or less,2012,52.8,57.4,62.1,62.1
State,Marijuana use in the past 30 days,Upper CL,Level Of Education (Age 25+),High graduate or less,2012,6,7.4,8.7,8.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Level Of Education (Age 25+),High graduate or less,2012,1.8,3.2,4.6,4.6
State,Ever used marijuana,Upper CL,Level Of Education (Age 25+),High graduate or less,2012,43.6,45.9,48.2,48.2
State,Current smokeless tobacco use,Upper CL,Level Of Education (Age 25+),High graduate or less,2012,3.7,4.7,5.7,5.7
State,Current cigarette smoking,Upper CL,Level Of Education (Age 25+),High graduate or less,2012,24.6,26.7,28.8,28.8
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Level Of Education (Age 25+),High graduate or less,2012,2.7,3.5,4.4,2.7
State,Used marijuana every day in the past 30 days,Lower CL,Level Of Education (Age 25+),High graduate or less,2012,2.1,3,3.8,2.1
State,Tried to quit smoking in the past year,Lower CL,Level Of Education (Age 25+),High graduate or less,2012,52.8,57.4,62.1,52.8
State,Marijuana use in the past 30 days,Lower CL,Level Of Education (Age 25+),High graduate or less,2012,6,7.4,8.7,6
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Level Of Education (Age 25+),High graduate or less,2012,1.8,3.2,4.6,1.8
State,Ever used marijuana,Lower CL,Level Of Education (Age 25+),High graduate or less,2012,43.6,45.9,48.2,43.6
State,Current smokeless tobacco use,Lower CL,Level Of Education (Age 25+),High graduate or less,2012,3.7,4.7,5.7,3.7
State,Current cigarette smoking,Lower CL,Level Of Education (Age 25+),High graduate or less,2012,24.6,26.7,28.8,24.6
State,Used marijuana on 20 or more days in the past 30 days,Percent,Level Of Education (Age 25+),High graduate or less,2012,2.7,3.5,4.4,3.5
State,Used marijuana every day in the past 30 days,Percent,Level Of Education (Age 25+),High graduate or less,2012,2.1,3,3.8,3
State,Tried to quit smoking in the past year,Percent,Level Of Education (Age 25+),High graduate or less,2012,52.8,57.4,62.1,57.4
State,Marijuana use in the past 30 days,Percent,Level Of Education (Age 25+),High graduate or less,2012,6,7.4,8.7,7.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Level Of Education (Age 25+),High graduate or less,2012,1.8,3.2,4.6,3.2
State,Ever used marijuana,Percent,Level Of Education (Age 25+),High graduate or less,2012,43.6,45.9,48.2,45.9
State,Current smokeless tobacco use,Percent,Level Of Education (Age 25+),High graduate or less,2012,3.7,4.7,5.7,4.7
State,Current cigarette smoking,Percent,Level Of Education (Age 25+),High graduate or less,2012,24.6,26.7,28.8,26.7
State,Used marijuana on 20 or more days in the past 30 days,RSE,Level Of Education (Age 25+),Some college or technical school,2012,2.6,3.5,4.3,12.4
State,Used marijuana every day in the past 30 days,RSE,Level Of Education (Age 25+),Some college or technical school,2012,1.7,2.4,3.1,15
State,Tried to quit smoking in the past year,RSE,Level Of Education (Age 25+),Some college or technical school,2012,51.1,56,61,4.5
State,Marijuana use in the past 30 days,RSE,Level Of Education (Age 25+),Some college or technical school,2012,6.8,8,9.2,7.6
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Level Of Education (Age 25+),Some college or technical school,2012,2.6,4.1,5.6,18.3
State,Ever used marijuana,RSE,Level Of Education (Age 25+),Some college or technical school,2012,48.3,50.3,52.3,2
State,Current smokeless tobacco use,RSE,Level Of Education (Age 25+),Some college or technical school,2012,2.6,3.4,4.1,11.7
State,Current cigarette smoking,RSE,Level Of Education (Age 25+),Some college or technical school,2012,16.2,17.7,19.3,4.5
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Level Of Education (Age 25+),Some college or technical school,2012,2.6,3.5,4.3,4.3
State,Used marijuana every day in the past 30 days,Upper CL,Level Of Education (Age 25+),Some college or technical school,2012,1.7,2.4,3.1,3.1
State,Tried to quit smoking in the past year,Upper CL,Level Of Education (Age 25+),Some college or technical school,2012,51.1,56,61,61
State,Marijuana use in the past 30 days,Upper CL,Level Of Education (Age 25+),Some college or technical school,2012,6.8,8,9.2,9.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Level Of Education (Age 25+),Some college or technical school,2012,2.6,4.1,5.6,5.6
State,Ever used marijuana,Upper CL,Level Of Education (Age 25+),Some college or technical school,2012,48.3,50.3,52.3,52.3
State,Current smokeless tobacco use,Upper CL,Level Of Education (Age 25+),Some college or technical school,2012,2.6,3.4,4.1,4.1
State,Current cigarette smoking,Upper CL,Level Of Education (Age 25+),Some college or technical school,2012,16.2,17.7,19.3,19.3
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Level Of Education (Age 25+),Some college or technical school,2012,2.6,3.5,4.3,2.6
State,Used marijuana every day in the past 30 days,Lower CL,Level Of Education (Age 25+),Some college or technical school,2012,1.7,2.4,3.1,1.7
State,Tried to quit smoking in the past year,Lower CL,Level Of Education (Age 25+),Some college or technical school,2012,51.1,56,61,51.1
State,Marijuana use in the past 30 days,Lower CL,Level Of Education (Age 25+),Some college or technical school,2012,6.8,8,9.2,6.8
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Level Of Education (Age 25+),Some college or technical school,2012,2.6,4.1,5.6,2.6
State,Ever used marijuana,Lower CL,Level Of Education (Age 25+),Some college or technical school,2012,48.3,50.3,52.3,48.3
State,Current smokeless tobacco use,Lower CL,Level Of Education (Age 25+),Some college or technical school,2012,2.6,3.4,4.1,2.6
State,Current cigarette smoking,Lower CL,Level Of Education (Age 25+),Some college or technical school,2012,16.2,17.7,19.3,16.2
State,Used marijuana on 20 or more days in the past 30 days,Percent,Level Of Education (Age 25+),Some college or technical school,2012,2.6,3.5,4.3,3.5
State,Used marijuana every day in the past 30 days,Percent,Level Of Education (Age 25+),Some college or technical school,2012,1.7,2.4,3.1,2.4
State,Tried to quit smoking in the past year,Percent,Level Of Education (Age 25+),Some college or technical school,2012,51.1,56,61,56
State,Marijuana use in the past 30 days,Percent,Level Of Education (Age 25+),Some college or technical school,2012,6.8,8,9.2,8
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Level Of Education (Age 25+),Some college or technical school,2012,2.6,4.1,5.6,4.1
State,Ever used marijuana,Percent,Level Of Education (Age 25+),Some college or technical school,2012,48.3,50.3,52.3,50.3
State,Current smokeless tobacco use,Percent,Level Of Education (Age 25+),Some college or technical school,2012,2.6,3.4,4.1,3.4
State,Current cigarette smoking,Percent,Level Of Education (Age 25+),Some college or technical school,2012,16.2,17.7,19.3,17.7
State,Used marijuana on 20 or more days in the past 30 days,RSE,Level Of Education (Age 25+),College graduate,2012,1,1.4,1.8,15.6
State,Used marijuana every day in the past 30 days,RSE,Level Of Education (Age 25+),College graduate,2012,0.5,0.8,1.2,20.2
State,Tried to quit smoking in the past year,RSE,Level Of Education (Age 25+),College graduate,2012,54.8,61.2,67.5,5.3
State,Marijuana use in the past 30 days,RSE,Level Of Education (Age 25+),College graduate,2012,4,4.8,5.5,7.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Level Of Education (Age 25+),College graduate,2012,3,4.5,6.1,17.5
State,Ever used marijuana,RSE,Level Of Education (Age 25+),College graduate,2012,45.2,46.9,48.6,1.8
State,Current smokeless tobacco use,RSE,Level Of Education (Age 25+),College graduate,2012,1.7,2.2,2.8,11.9
State,Current cigarette smoking,RSE,Level Of Education (Age 25+),College graduate,2012,6.1,7,7.9,6.6
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Level Of Education (Age 25+),College graduate,2012,1,1.4,1.8,1.8
State,Used marijuana every day in the past 30 days,Upper CL,Level Of Education (Age 25+),College graduate,2012,0.5,0.8,1.2,1.2
State,Tried to quit smoking in the past year,Upper CL,Level Of Education (Age 25+),College graduate,2012,54.8,61.2,67.5,67.5
State,Marijuana use in the past 30 days,Upper CL,Level Of Education (Age 25+),College graduate,2012,4,4.8,5.5,5.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Level Of Education (Age 25+),College graduate,2012,3,4.5,6.1,6.1
State,Ever used marijuana,Upper CL,Level Of Education (Age 25+),College graduate,2012,45.2,46.9,48.6,48.6
State,Current smokeless tobacco use,Upper CL,Level Of Education (Age 25+),College graduate,2012,1.7,2.2,2.8,2.8
State,Current cigarette smoking,Upper CL,Level Of Education (Age 25+),College graduate,2012,6.1,7,7.9,7.9
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Level Of Education (Age 25+),College graduate,2012,1,1.4,1.8,1
State,Used marijuana every day in the past 30 days,Lower CL,Level Of Education (Age 25+),College graduate,2012,0.5,0.8,1.2,0.5
State,Tried to quit smoking in the past year,Lower CL,Level Of Education (Age 25+),College graduate,2012,54.8,61.2,67.5,54.8
State,Marijuana use in the past 30 days,Lower CL,Level Of Education (Age 25+),College graduate,2012,4,4.8,5.5,4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Level Of Education (Age 25+),College graduate,2012,3,4.5,6.1,3
State,Ever used marijuana,Lower CL,Level Of Education (Age 25+),College graduate,2012,45.2,46.9,48.6,45.2
State,Current smokeless tobacco use,Lower CL,Level Of Education (Age 25+),College graduate,2012,1.7,2.2,2.8,1.7
State,Current cigarette smoking,Lower CL,Level Of Education (Age 25+),College graduate,2012,6.1,7,7.9,6.1
State,Used marijuana on 20 or more days in the past 30 days,Percent,Level Of Education (Age 25+),College graduate,2012,1,1.4,1.8,1.4
State,Used marijuana every day in the past 30 days,Percent,Level Of Education (Age 25+),College graduate,2012,0.5,0.8,1.2,0.8
State,Tried to quit smoking in the past year,Percent,Level Of Education (Age 25+),College graduate,2012,54.8,61.2,67.5,61.2
State,Marijuana use in the past 30 days,Percent,Level Of Education (Age 25+),College graduate,2012,4,4.8,5.5,4.8
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Level Of Education (Age 25+),College graduate,2012,3,4.5,6.1,4.5
State,Ever used marijuana,Percent,Level Of Education (Age 25+),College graduate,2012,45.2,46.9,48.6,46.9
State,Current smokeless tobacco use,Percent,Level Of Education (Age 25+),College graduate,2012,1.7,2.2,2.8,2.2
State,Current cigarette smoking,Percent,Level Of Education (Age 25+),College graduate,2012,6.1,7,7.9,7
State,Used marijuana on 20 or more days in the past 30 days,RSE,Living Arrangement,Owns home,2012,1.5,1.9,2.3,11.4
State,Used marijuana every day in the past 30 days,RSE,Living Arrangement,Owns home,2012,0.9,1.3,1.6,13.3
State,Tried to quit smoking in the past year,RSE,Living Arrangement,Owns home,2012,50.6,54.8,59.1,4
State,Marijuana use in the past 30 days,RSE,Living Arrangement,Owns home,2012,4.6,5.3,6,6.6
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Living Arrangement,Owns home,2012,2.3,3.2,4.1,14
State,Ever used marijuana,RSE,Living Arrangement,Owns home,2012,43.6,44.9,46.2,1.5
State,Current smokeless tobacco use,RSE,Living Arrangement,Owns home,2012,2.4,2.9,3.4,8.3
State,Current cigarette smoking,RSE,Living Arrangement,Owns home,2012,11.4,12.3,13.3,4
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Living Arrangement,Owns home,2012,1.5,1.9,2.3,2.3
State,Used marijuana every day in the past 30 days,Upper CL,Living Arrangement,Owns home,2012,0.9,1.3,1.6,1.6
State,Tried to quit smoking in the past year,Upper CL,Living Arrangement,Owns home,2012,50.6,54.8,59.1,59.1
State,Marijuana use in the past 30 days,Upper CL,Living Arrangement,Owns home,2012,4.6,5.3,6,6
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Living Arrangement,Owns home,2012,2.3,3.2,4.1,4.1
State,Ever used marijuana,Upper CL,Living Arrangement,Owns home,2012,43.6,44.9,46.2,46.2
State,Current smokeless tobacco use,Upper CL,Living Arrangement,Owns home,2012,2.4,2.9,3.4,3.4
State,Current cigarette smoking,Upper CL,Living Arrangement,Owns home,2012,11.4,12.3,13.3,13.3
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Living Arrangement,Owns home,2012,1.5,1.9,2.3,1.5
State,Used marijuana every day in the past 30 days,Lower CL,Living Arrangement,Owns home,2012,0.9,1.3,1.6,0.9
State,Tried to quit smoking in the past year,Lower CL,Living Arrangement,Owns home,2012,50.6,54.8,59.1,50.6
State,Marijuana use in the past 30 days,Lower CL,Living Arrangement,Owns home,2012,4.6,5.3,6,4.6
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Living Arrangement,Owns home,2012,2.3,3.2,4.1,2.3
State,Ever used marijuana,Lower CL,Living Arrangement,Owns home,2012,43.6,44.9,46.2,43.6
State,Current smokeless tobacco use,Lower CL,Living Arrangement,Owns home,2012,2.4,2.9,3.4,2.4
State,Current cigarette smoking,Lower CL,Living Arrangement,Owns home,2012,11.4,12.3,13.3,11.4
State,Used marijuana on 20 or more days in the past 30 days,Percent,Living Arrangement,Owns home,2012,1.5,1.9,2.3,1.9
State,Used marijuana every day in the past 30 days,Percent,Living Arrangement,Owns home,2012,0.9,1.3,1.6,1.3
State,Tried to quit smoking in the past year,Percent,Living Arrangement,Owns home,2012,50.6,54.8,59.1,54.8
State,Marijuana use in the past 30 days,Percent,Living Arrangement,Owns home,2012,4.6,5.3,6,5.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Living Arrangement,Owns home,2012,2.3,3.2,4.1,3.2
State,Ever used marijuana,Percent,Living Arrangement,Owns home,2012,43.6,44.9,46.2,44.9
State,Current smokeless tobacco use,Percent,Living Arrangement,Owns home,2012,2.4,2.9,3.4,2.9
State,Current cigarette smoking,Percent,Living Arrangement,Owns home,2012,11.4,12.3,13.3,12.3
State,Used marijuana on 20 or more days in the past 30 days,RSE,Living Arrangement,Rents home,2012,5.3,6.6,7.9,9.9
State,Used marijuana every day in the past 30 days,RSE,Living Arrangement,Rents home,2012,3.8,4.9,6,11.9
State,Tried to quit smoking in the past year,RSE,Living Arrangement,Rents home,2012,56.5,60.8,65.1,3.6
State,Marijuana use in the past 30 days,RSE,Living Arrangement,Rents home,2012,11.7,13.4,15.2,6.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Living Arrangement,Rents home,2012,5.6,8.4,11.2,17
State,Ever used marijuana,RSE,Living Arrangement,Rents home,2012,50.8,53.2,55.7,2.4
State,Current smokeless tobacco use,RSE,Living Arrangement,Rents home,2012,4,5,6.1,10.7
State,Current cigarette smoking,RSE,Living Arrangement,Rents home,2012,26,28.2,30.3,3.8
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Living Arrangement,Rents home,2012,5.3,6.6,7.9,7.9
State,Used marijuana every day in the past 30 days,Upper CL,Living Arrangement,Rents home,2012,3.8,4.9,6,6
State,Tried to quit smoking in the past year,Upper CL,Living Arrangement,Rents home,2012,56.5,60.8,65.1,65.1
State,Marijuana use in the past 30 days,Upper CL,Living Arrangement,Rents home,2012,11.7,13.4,15.2,15.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Living Arrangement,Rents home,2012,5.6,8.4,11.2,11.2
State,Ever used marijuana,Upper CL,Living Arrangement,Rents home,2012,50.8,53.2,55.7,55.7
State,Current smokeless tobacco use,Upper CL,Living Arrangement,Rents home,2012,4,5,6.1,6.1
State,Current cigarette smoking,Upper CL,Living Arrangement,Rents home,2012,26,28.2,30.3,30.3
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Living Arrangement,Rents home,2012,5.3,6.6,7.9,5.3
State,Used marijuana every day in the past 30 days,Lower CL,Living Arrangement,Rents home,2012,3.8,4.9,6,3.8
State,Tried to quit smoking in the past year,Lower CL,Living Arrangement,Rents home,2012,56.5,60.8,65.1,56.5
State,Marijuana use in the past 30 days,Lower CL,Living Arrangement,Rents home,2012,11.7,13.4,15.2,11.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Living Arrangement,Rents home,2012,5.6,8.4,11.2,5.6
State,Ever used marijuana,Lower CL,Living Arrangement,Rents home,2012,50.8,53.2,55.7,50.8
State,Current smokeless tobacco use,Lower CL,Living Arrangement,Rents home,2012,4,5,6.1,4
State,Current cigarette smoking,Lower CL,Living Arrangement,Rents home,2012,26,28.2,30.3,26
State,Used marijuana on 20 or more days in the past 30 days,Percent,Living Arrangement,Rents home,2012,5.3,6.6,7.9,6.6
State,Used marijuana every day in the past 30 days,Percent,Living Arrangement,Rents home,2012,3.8,4.9,6,4.9
State,Tried to quit smoking in the past year,Percent,Living Arrangement,Rents home,2012,56.5,60.8,65.1,60.8
State,Marijuana use in the past 30 days,Percent,Living Arrangement,Rents home,2012,11.7,13.4,15.2,13.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Living Arrangement,Rents home,2012,5.6,8.4,11.2,8.4
State,Ever used marijuana,Percent,Living Arrangement,Rents home,2012,50.8,53.2,55.7,53.2
State,Current smokeless tobacco use,Percent,Living Arrangement,Rents home,2012,4,5,6.1,5
State,Current cigarette smoking,Percent,Living Arrangement,Rents home,2012,26,28.2,30.3,28.2
State,Used marijuana on 20 or more days in the past 30 days,RSE,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,,,,
State,Used marijuana every day in the past 30 days,RSE,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,,,,
State,Tried to quit smoking in the past year,RSE,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,54.7,58.1,61.4,3
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,2.7,3.5,4.4,12.4
State,Ever used marijuana,RSE,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,41.3,42.4,43.6,1.4
State,Current smokeless tobacco use,RSE,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,2.8,3.2,3.7,7.1
State,Current cigarette smoking,RSE,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,13.8,14.7,15.6,3.2
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,,,,
State,Used marijuana every day in the past 30 days,Upper CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,,,,
State,Tried to quit smoking in the past year,Upper CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,54.7,58.1,61.4,61.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,2.7,3.5,4.4,4.4
State,Ever used marijuana,Upper CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,41.3,42.4,43.6,43.6
State,Current smokeless tobacco use,Upper CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,2.8,3.2,3.7,3.7
State,Current cigarette smoking,Upper CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,13.8,14.7,15.6,15.6
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,,,,
State,Used marijuana every day in the past 30 days,Lower CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,,,,
State,Tried to quit smoking in the past year,Lower CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,54.7,58.1,61.4,54.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,2.7,3.5,4.4,2.7
State,Ever used marijuana,Lower CL,Marijuana Use In The Past 30 Days,Did not use marijuana in past month,2012,41.3,42.4,43.6,41.3
