Geography,Label,Measure Names,Subpop,SubPop Group,Years,Max. Lower CL,Max. Percent,Max. Upper CL,Measure Values
State,Used marijuana every day in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,4.9,6.8,8.7,8.7
State,Tried to quit smoking in the past year,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,52.4,58.6,64.8,64.8
State,Medical marijuana use in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,3.1,4.7,6.2,6.2
State,Marijuana use in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,22,25.2,28.4,28.4
State,Hookah use in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,3.1,4.7,6.2,6.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,6.1,9.8,13.5,13.5
State,Ever used marijuana,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,74.7,77.6,80.6,80.6
State,Current smokeless tobacco use,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,6.4,8.3,10.2,10.2
State,Current cigarette smoking,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,26.3,29.4,32.5,32.5
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,55.3,61.9,68.6,68.6
State,Anyone smoked in home in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,10.7,13.2,15.6,15.6
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,8,10.3,12.5,8
State,Used marijuana every day in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,4.9,6.8,8.7,4.9
State,Tried to quit smoking in the past year,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,52.4,58.6,64.8,52.4
State,Medical marijuana use in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,3.1,4.7,6.2,3.1
State,Marijuana use in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,22,25.2,28.4,22
State,Hookah use in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,3.1,4.7,6.2,3.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,6.1,9.8,13.5,6.1
State,Ever used marijuana,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,74.7,77.6,80.6,74.7
State,Current smokeless tobacco use,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,6.4,8.3,10.2,6.4
State,Current cigarette smoking,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,26.3,29.4,32.5,26.3
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,55.3,61.9,68.6,55.3
State,Anyone smoked in home in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Binge drank in past month,2013,10.7,13.2,15.6,10.7
State,Used marijuana on 20 or more days in the past 30 days,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,8,10.3,12.5,10.3
State,Used marijuana every day in the past 30 days,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,4.9,6.8,8.7,6.8
State,Tried to quit smoking in the past year,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,52.4,58.6,64.8,58.6
State,Medical marijuana use in the past 30 days,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,3.1,4.7,6.2,4.7
State,Marijuana use in the past 30 days,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,22,25.2,28.4,25.2
State,Hookah use in the past 30 days,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,3.1,4.7,6.2,4.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,6.1,9.8,13.5,9.8
State,Ever used marijuana,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,74.7,77.6,80.6,77.6
State,Current smokeless tobacco use,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,6.4,8.3,10.2,8.3
State,Current cigarette smoking,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,26.3,29.4,32.5,29.4
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,55.3,61.9,68.6,61.9
State,Anyone smoked in home in the past 30 days,Percent,Binge Drinking In Past 30 Days,Binge drank in past month,2013,10.7,13.2,15.6,13.2
State,Used marijuana on 20 or more days in the past 30 days,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2,2.5,3,10.1
State,Used marijuana every day in the past 30 days,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,1.3,1.8,2.2,12.2
State,Tried to quit smoking in the past year,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,54.9,59,63.1,3.6
State,Medical marijuana use in the past 30 days,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2,2.6,3.1,10.4
State,Marijuana use in the past 30 days,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,5.5,6.3,7.1,6.4
State,Hookah use in the past 30 days,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,1,1.3,1.7,14.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2.5,3.5,4.4,14.1
State,Ever used marijuana,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,41.7,43.2,44.6,1.7
State,Current smokeless tobacco use,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2.2,2.7,3.2,9.2
State,Current cigarette smoking,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,12.1,13.1,14.1,3.9
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,62.7,66.8,71,3.2
State,Anyone smoked in home in the past 30 days,RSE,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,5.6,6.3,7.1,6.1
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2,2.5,3,3
State,Used marijuana every day in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,1.3,1.8,2.2,2.2
State,Tried to quit smoking in the past year,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,54.9,59,63.1,63.1
State,Medical marijuana use in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2,2.6,3.1,3.1
State,Marijuana use in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,5.5,6.3,7.1,7.1
State,Hookah use in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,1,1.3,1.7,1.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2.5,3.5,4.4,4.4
State,Ever used marijuana,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,41.7,43.2,44.6,44.6
State,Current smokeless tobacco use,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2.2,2.7,3.2,3.2
State,Current cigarette smoking,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,12.1,13.1,14.1,14.1
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,62.7,66.8,71,71
State,Anyone smoked in home in the past 30 days,Upper CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,5.6,6.3,7.1,7.1
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2,2.5,3,2
State,Used marijuana every day in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,1.3,1.8,2.2,1.3
State,Tried to quit smoking in the past year,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,54.9,59,63.1,54.9
State,Medical marijuana use in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2,2.6,3.1,2
State,Marijuana use in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,5.5,6.3,7.1,5.5
State,Hookah use in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,1,1.3,1.7,1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2.5,3.5,4.4,2.5
State,Ever used marijuana,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,41.7,43.2,44.6,41.7
State,Current smokeless tobacco use,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2.2,2.7,3.2,2.2
State,Current cigarette smoking,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,12.1,13.1,14.1,12.1
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,62.7,66.8,71,62.7
State,Anyone smoked in home in the past 30 days,Lower CL,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,5.6,6.3,7.1,5.6
State,Used marijuana on 20 or more days in the past 30 days,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2,2.5,3,2.5
State,Used marijuana every day in the past 30 days,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,1.3,1.8,2.2,1.8
State,Tried to quit smoking in the past year,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,54.9,59,63.1,59
State,Medical marijuana use in the past 30 days,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2,2.6,3.1,2.6
State,Marijuana use in the past 30 days,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,5.5,6.3,7.1,6.3
State,Hookah use in the past 30 days,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,1,1.3,1.7,1.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2.5,3.5,4.4,3.5
State,Ever used marijuana,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,41.7,43.2,44.6,43.2
State,Current smokeless tobacco use,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,2.2,2.7,3.2,2.7
State,Current cigarette smoking,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,12.1,13.1,14.1,13.1
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,62.7,66.8,71,66.8
State,Anyone smoked in home in the past 30 days,Percent,Binge Drinking In Past 30 Days,Did not binge drink in past month,2013,5.6,6.3,7.1,6.3
State,Used marijuana on 20 or more days in the past 30 days,RSE,Children In Household,Children in household,2013,2.5,3.5,4.5,14.5
State,Used marijuana every day in the past 30 days,RSE,Children In Household,Children in household,2013,1.3,2.1,2.9,18.9
State,Tried to quit smoking in the past year,RSE,Children In Household,Children in household,2013,60.1,65.9,71.6,4.4
State,Medical marijuana use in the past 30 days,RSE,Children In Household,Children in household,2013,1.9,2.9,3.8,16.9
State,Marijuana use in the past 30 days,RSE,Children In Household,Children in household,2013,6.8,8.3,9.7,9
State,Hookah use in the past 30 days,RSE,Children In Household,Children in household,2013,0.8,1.4,2,21.6
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Children In Household,Children in household,2013,5,7.7,10.3,17.4
State,Ever used marijuana,RSE,Children In Household,Children in household,2013,45.5,48.1,50.6,2.7
State,Current smokeless tobacco use,RSE,Children In Household,Children in household,2013,3.5,4.5,5.5,11.5
State,Current cigarette smoking,RSE,Children In Household,Children in household,2013,14.5,16.2,18,5.6
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Children In Household,Children in household,2013,54.1,60.4,66.8,5.4
State,Anyone smoked in home in the past 30 days,RSE,Children In Household,Children in household,2013,3.6,4.7,5.8,11.7
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Children In Household,Children in household,2013,2.5,3.5,4.5,4.5
State,Used marijuana every day in the past 30 days,Upper CL,Children In Household,Children in household,2013,1.3,2.1,2.9,2.9
State,Tried to quit smoking in the past year,Upper CL,Children In Household,Children in household,2013,60.1,65.9,71.6,71.6
State,Medical marijuana use in the past 30 days,Upper CL,Children In Household,Children in household,2013,1.9,2.9,3.8,3.8
State,Marijuana use in the past 30 days,Upper CL,Children In Household,Children in household,2013,6.8,8.3,9.7,9.7
State,Hookah use in the past 30 days,Upper CL,Children In Household,Children in household,2013,0.8,1.4,2,2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Children In Household,Children in household,2013,5,7.7,10.3,10.3
State,Ever used marijuana,Upper CL,Children In Household,Children in household,2013,45.5,48.1,50.6,50.6
State,Current smokeless tobacco use,Upper CL,Children In Household,Children in household,2013,3.5,4.5,5.5,5.5
State,Current cigarette smoking,Upper CL,Children In Household,Children in household,2013,14.5,16.2,18,18
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Children In Household,Children in household,2013,54.1,60.4,66.8,66.8
State,Anyone smoked in home in the past 30 days,Upper CL,Children In Household,Children in household,2013,3.6,4.7,5.8,5.8
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Children In Household,Children in household,2013,2.5,3.5,4.5,2.5
State,Used marijuana every day in the past 30 days,Lower CL,Children In Household,Children in household,2013,1.3,2.1,2.9,1.3
State,Tried to quit smoking in the past year,Lower CL,Children In Household,Children in household,2013,60.1,65.9,71.6,60.1
State,Medical marijuana use in the past 30 days,Lower CL,Children In Household,Children in household,2013,1.9,2.9,3.8,1.9
State,Marijuana use in the past 30 days,Lower CL,Children In Household,Children in household,2013,6.8,8.3,9.7,6.8
State,Hookah use in the past 30 days,Lower CL,Children In Household,Children in household,2013,0.8,1.4,2,0.8
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Children In Household,Children in household,2013,5,7.7,10.3,5
State,Ever used marijuana,Lower CL,Children In Household,Children in household,2013,45.5,48.1,50.6,45.5
State,Current smokeless tobacco use,Lower CL,Children In Household,Children in household,2013,3.5,4.5,5.5,3.5
State,Current cigarette smoking,Lower CL,Children In Household,Children in household,2013,14.5,16.2,18,14.5
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Children In Household,Children in household,2013,54.1,60.4,66.8,54.1
State,Anyone smoked in home in the past 30 days,Lower CL,Children In Household,Children in household,2013,3.6,4.7,5.8,3.6
State,Used marijuana on 20 or more days in the past 30 days,Percent,Children In Household,Children in household,2013,2.5,3.5,4.5,3.5
State,Used marijuana every day in the past 30 days,Percent,Children In Household,Children in household,2013,1.3,2.1,2.9,2.1
State,Tried to quit smoking in the past year,Percent,Children In Household,Children in household,2013,60.1,65.9,71.6,65.9
State,Medical marijuana use in the past 30 days,Percent,Children In Household,Children in household,2013,1.9,2.9,3.8,2.9
State,Marijuana use in the past 30 days,Percent,Children In Household,Children in household,2013,6.8,8.3,9.7,8.3
State,Hookah use in the past 30 days,Percent,Children In Household,Children in household,2013,0.8,1.4,2,1.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Children In Household,Children in household,2013,5,7.7,10.3,7.7
State,Ever used marijuana,Percent,Children In Household,Children in household,2013,45.5,48.1,50.6,48.1
State,Current smokeless tobacco use,Percent,Children In Household,Children in household,2013,3.5,4.5,5.5,4.5
State,Current cigarette smoking,Percent,Children In Household,Children in household,2013,14.5,16.2,18,16.2
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Children In Household,Children in household,2013,54.1,60.4,66.8,60.4
State,Anyone smoked in home in the past 30 days,Percent,Children In Household,Children in household,2013,3.6,4.7,5.8,4.7
State,Used marijuana on 20 or more days in the past 30 days,RSE,Children In Household,No children in household,2013,3.2,3.9,4.6,8.8
State,Used marijuana every day in the past 30 days,RSE,Children In Household,No children in household,2013,2.2,2.8,3.4,10.5
State,Tried to quit smoking in the past year,RSE,Children In Household,No children in household,2013,51.3,55.4,59.5,3.8
State,Medical marijuana use in the past 30 days,RSE,Children In Household,No children in household,2013,2.4,3,3.6,10.1
State,Marijuana use in the past 30 days,RSE,Children In Household,No children in household,2013,8.8,9.9,10.9,5.5
State,Hookah use in the past 30 days,RSE,Children In Household,No children in household,2013,1.6,2.1,2.7,12.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Children In Household,No children in household,2013,2.5,3.6,4.7,15
State,Ever used marijuana,RSE,Children In Household,No children in household,2013,47.5,49.1,50.6,1.6
State,Current smokeless tobacco use,RSE,Children In Household,No children in household,2013,2.7,3.2,3.8,9.3
State,Current cigarette smoking,RSE,Children In Household,No children in household,2013,14.8,16,17.2,3.8
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Children In Household,No children in household,2013,64,68.2,72.3,3.1
State,Anyone smoked in home in the past 30 days,RSE,Children In Household,No children in household,2013,7.9,8.9,9.9,5.6
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Children In Household,No children in household,2013,3.2,3.9,4.6,4.6
State,Used marijuana every day in the past 30 days,Upper CL,Children In Household,No children in household,2013,2.2,2.8,3.4,3.4
State,Tried to quit smoking in the past year,Upper CL,Children In Household,No children in household,2013,51.3,55.4,59.5,59.5
State,Medical marijuana use in the past 30 days,Upper CL,Children In Household,No children in household,2013,2.4,3,3.6,3.6
State,Marijuana use in the past 30 days,Upper CL,Children In Household,No children in household,2013,8.8,9.9,10.9,10.9
State,Hookah use in the past 30 days,Upper CL,Children In Household,No children in household,2013,1.6,2.1,2.7,2.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Children In Household,No children in household,2013,2.5,3.6,4.7,4.7
State,Ever used marijuana,Upper CL,Children In Household,No children in household,2013,47.5,49.1,50.6,50.6
State,Current smokeless tobacco use,Upper CL,Children In Household,No children in household,2013,2.7,3.2,3.8,3.8
State,Current cigarette smoking,Upper CL,Children In Household,No children in household,2013,14.8,16,17.2,17.2
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Children In Household,No children in household,2013,64,68.2,72.3,72.3
State,Anyone smoked in home in the past 30 days,Upper CL,Children In Household,No children in household,2013,7.9,8.9,9.9,9.9
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Children In Household,No children in household,2013,3.2,3.9,4.6,3.2
State,Used marijuana every day in the past 30 days,Lower CL,Children In Household,No children in household,2013,2.2,2.8,3.4,2.2
State,Tried to quit smoking in the past year,Lower CL,Children In Household,No children in household,2013,51.3,55.4,59.5,51.3
State,Medical marijuana use in the past 30 days,Lower CL,Children In Household,No children in household,2013,2.4,3,3.6,2.4
State,Marijuana use in the past 30 days,Lower CL,Children In Household,No children in household,2013,8.8,9.9,10.9,8.8
State,Hookah use in the past 30 days,Lower CL,Children In Household,No children in household,2013,1.6,2.1,2.7,1.6
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Children In Household,No children in household,2013,2.5,3.6,4.7,2.5
State,Ever used marijuana,Lower CL,Children In Household,No children in household,2013,47.5,49.1,50.6,47.5
State,Current smokeless tobacco use,Lower CL,Children In Household,No children in household,2013,2.7,3.2,3.8,2.7
State,Current cigarette smoking,Lower CL,Children In Household,No children in household,2013,14.8,16,17.2,14.8
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Children In Household,No children in household,2013,64,68.2,72.3,64
State,Anyone smoked in home in the past 30 days,Lower CL,Children In Household,No children in household,2013,7.9,8.9,9.9,7.9
State,Used marijuana on 20 or more days in the past 30 days,Percent,Children In Household,No children in household,2013,3.2,3.9,4.6,3.9
State,Used marijuana every day in the past 30 days,Percent,Children In Household,No children in household,2013,2.2,2.8,3.4,2.8
State,Tried to quit smoking in the past year,Percent,Children In Household,No children in household,2013,51.3,55.4,59.5,55.4
State,Medical marijuana use in the past 30 days,Percent,Children In Household,No children in household,2013,2.4,3,3.6,3
State,Marijuana use in the past 30 days,Percent,Children In Household,No children in household,2013,8.8,9.9,10.9,9.9
State,Hookah use in the past 30 days,Percent,Children In Household,No children in household,2013,1.6,2.1,2.7,2.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Children In Household,No children in household,2013,2.5,3.6,4.7,3.6
State,Ever used marijuana,Percent,Children In Household,No children in household,2013,47.5,49.1,50.6,49.1
State,Current smokeless tobacco use,Percent,Children In Household,No children in household,2013,2.7,3.2,3.8,3.2
State,Current cigarette smoking,Percent,Children In Household,No children in household,2013,14.8,16,17.2,16
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Children In Household,No children in household,2013,64,68.2,72.3,68.2
State,Anyone smoked in home in the past 30 days,Percent,Children In Household,No children in household,2013,7.9,8.9,9.9,8.9
State,Used marijuana on 20 or more days in the past 30 days,RSE,Current Cigarette Smoking,Current smoker,2013,9.7,12.3,14.9,10.6
State,Used marijuana every day in the past 30 days,RSE,Current Cigarette Smoking,Current smoker,2013,6.9,9.1,11.4,12.7
State,Tried to quit smoking in the past year,RSE,Current Cigarette Smoking,Current smoker,2013,55.8,59.1,62.5,2.9
State,Medical marijuana use in the past 30 days,RSE,Current Cigarette Smoking,Current smoker,2013,6.5,8.8,11.2,13.6
State,Marijuana use in the past 30 days,RSE,Current Cigarette Smoking,Current smoker,2013,23.3,26.7,30.1,6.5
State,Hookah use in the past 30 days,RSE,Current Cigarette Smoking,Current smoker,2013,4,5.7,7.4,15.6
State,Ever used marijuana,RSE,Current Cigarette Smoking,Current smoker,2013,76.1,79,82,1.9
State,Current smokeless tobacco use,RSE,Current Cigarette Smoking,Current smoker,2013,6.8,8.9,10.9,11.8
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Current Cigarette Smoking,Current smoker,2013,68.7,72.5,76.2,2.7
State,Anyone smoked in home in the past 30 days,RSE,Current Cigarette Smoking,Current smoker,2013,25.8,29.1,32.4,5.8
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Current Cigarette Smoking,Current smoker,2013,9.7,12.3,14.9,14.9
State,Used marijuana every day in the past 30 days,Upper CL,Current Cigarette Smoking,Current smoker,2013,6.9,9.1,11.4,11.4
State,Tried to quit smoking in the past year,Upper CL,Current Cigarette Smoking,Current smoker,2013,55.8,59.1,62.5,62.5
State,Medical marijuana use in the past 30 days,Upper CL,Current Cigarette Smoking,Current smoker,2013,6.5,8.8,11.2,11.2
State,Marijuana use in the past 30 days,Upper CL,Current Cigarette Smoking,Current smoker,2013,23.3,26.7,30.1,30.1
State,Hookah use in the past 30 days,Upper CL,Current Cigarette Smoking,Current smoker,2013,4,5.7,7.4,7.4
State,Ever used marijuana,Upper CL,Current Cigarette Smoking,Current smoker,2013,76.1,79,82,82
State,Current smokeless tobacco use,Upper CL,Current Cigarette Smoking,Current smoker,2013,6.8,8.9,10.9,10.9
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Current Cigarette Smoking,Current smoker,2013,68.7,72.5,76.2,76.2
State,Anyone smoked in home in the past 30 days,Upper CL,Current Cigarette Smoking,Current smoker,2013,25.8,29.1,32.4,32.4
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Current Cigarette Smoking,Current smoker,2013,9.7,12.3,14.9,9.7
State,Used marijuana every day in the past 30 days,Lower CL,Current Cigarette Smoking,Current smoker,2013,6.9,9.1,11.4,6.9
State,Tried to quit smoking in the past year,Lower CL,Current Cigarette Smoking,Current smoker,2013,55.8,59.1,62.5,55.8
State,Medical marijuana use in the past 30 days,Lower CL,Current Cigarette Smoking,Current smoker,2013,6.5,8.8,11.2,6.5
State,Marijuana use in the past 30 days,Lower CL,Current Cigarette Smoking,Current smoker,2013,23.3,26.7,30.1,23.3
State,Hookah use in the past 30 days,Lower CL,Current Cigarette Smoking,Current smoker,2013,4,5.7,7.4,4
State,Ever used marijuana,Lower CL,Current Cigarette Smoking,Current smoker,2013,76.1,79,82,76.1
State,Current smokeless tobacco use,Lower CL,Current Cigarette Smoking,Current smoker,2013,6.8,8.9,10.9,6.8
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Current Cigarette Smoking,Current smoker,2013,68.7,72.5,76.2,68.7
State,Anyone smoked in home in the past 30 days,Lower CL,Current Cigarette Smoking,Current smoker,2013,25.8,29.1,32.4,25.8
State,Used marijuana on 20 or more days in the past 30 days,Percent,Current Cigarette Smoking,Current smoker,2013,9.7,12.3,14.9,12.3
State,Used marijuana every day in the past 30 days,Percent,Current Cigarette Smoking,Current smoker,2013,6.9,9.1,11.4,9.1
State,Tried to quit smoking in the past year,Percent,Current Cigarette Smoking,Current smoker,2013,55.8,59.1,62.5,59.1
State,Medical marijuana use in the past 30 days,Percent,Current Cigarette Smoking,Current smoker,2013,6.5,8.8,11.2,8.8
State,Marijuana use in the past 30 days,Percent,Current Cigarette Smoking,Current smoker,2013,23.3,26.7,30.1,26.7
State,Hookah use in the past 30 days,Percent,Current Cigarette Smoking,Current smoker,2013,4,5.7,7.4,5.7
State,Ever used marijuana,Percent,Current Cigarette Smoking,Current smoker,2013,76.1,79,82,79
State,Current smokeless tobacco use,Percent,Current Cigarette Smoking,Current smoker,2013,6.8,8.9,10.9,8.9
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Current Cigarette Smoking,Current smoker,2013,68.7,72.5,76.2,72.5
State,Anyone smoked in home in the past 30 days,Percent,Current Cigarette Smoking,Current smoker,2013,25.8,29.1,32.4,29.1
State,Used marijuana on 20 or more days in the past 30 days,RSE,Current Cigarette Smoking,Never or former smoker,2013,1.8,2.2,2.7,10.3
State,Used marijuana every day in the past 30 days,RSE,Current Cigarette Smoking,Never or former smoker,2013,1,1.4,1.7,13
State,Medical marijuana use in the past 30 days,RSE,Current Cigarette Smoking,Never or former smoker,2013,1.5,1.9,2.3,11.1
State,Marijuana use in the past 30 days,RSE,Current Cigarette Smoking,Never or former smoker,2013,5.4,6.2,6.9,6.3
State,Hookah use in the past 30 days,RSE,Current Cigarette Smoking,Never or former smoker,2013,0.8,1.2,1.5,14.8
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Current Cigarette Smoking,Never or former smoker,2013,3.6,4.7,5.7,11.4
State,Ever used marijuana,RSE,Current Cigarette Smoking,Never or former smoker,2013,41.7,43.2,44.6,1.7
State,Current smokeless tobacco use,RSE,Current Cigarette Smoking,Never or former smoker,2013,2.2,2.7,3.2,9
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Current Cigarette Smoking,Never or former smoker,2013,31.7,39.4,47,9.9
State,Anyone smoked in home in the past 30 days,RSE,Current Cigarette Smoking,Never or former smoker,2013,3,3.5,4.1,8.2
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Current Cigarette Smoking,Never or former smoker,2013,1.8,2.2,2.7,2.7
State,Used marijuana every day in the past 30 days,Upper CL,Current Cigarette Smoking,Never or former smoker,2013,1,1.4,1.7,1.7
State,Medical marijuana use in the past 30 days,Upper CL,Current Cigarette Smoking,Never or former smoker,2013,1.5,1.9,2.3,2.3
State,Marijuana use in the past 30 days,Upper CL,Current Cigarette Smoking,Never or former smoker,2013,5.4,6.2,6.9,6.9
State,Hookah use in the past 30 days,Upper CL,Current Cigarette Smoking,Never or former smoker,2013,0.8,1.2,1.5,1.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Current Cigarette Smoking,Never or former smoker,2013,3.6,4.7,5.7,5.7
