Geography,Label,Measure Names,Subpop,SubPop Group,Years,Max. Lower CL,Max. Percent,Max. Upper CL,Measure Values
State,Used marijuana every day in the past 30 days,Percent,Children In Household,No children in household,2011,1.4,2.1,2.7,2.1
State,Tried to quit smoking in the past year,Percent,Children In Household,No children in household,2011,51.7,56.3,60.9,56.3
State,Marijuana use in the past 30 days,Percent,Children In Household,No children in household,2011,7.2,8.4,9.7,8.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Children In Household,No children in household,2011,1.1,2.3,3.4,2.3
State,Ever used marijuana,Percent,Children In Household,No children in household,2011,43.4,45.2,47.1,45.2
State,Current smokeless tobacco use,Percent,Children In Household,No children in household,2011,2.6,3.3,4.1,3.3
State,Current cigarette smoking,Percent,Children In Household,No children in household,2011,15.4,16.8,18.2,16.8
State,Used marijuana on 20 or more days in the past 30 days,RSE,Current Cigarette Smoking,Current smoker,2011,6.5,9.1,11.7,14.6
State,Used marijuana every day in the past 30 days,RSE,Current Cigarette Smoking,Current smoker,2011,4.4,6.8,9.1,17.9
State,Tried to quit smoking in the past year,RSE,Current Cigarette Smoking,Current smoker,2011,56.7,60.4,64,3.1
State,Marijuana use in the past 30 days,RSE,Current Cigarette Smoking,Current smoker,2011,18.7,22.5,26.4,8.7
State,Ever used marijuana,RSE,Current Cigarette Smoking,Current smoker,2011,74.1,77.5,80.8,2.2
State,Current smokeless tobacco use,RSE,Current Cigarette Smoking,Current smoker,2011,4.7,6.8,8.9,15.7
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Current Cigarette Smoking,Current smoker,2011,6.5,9.1,11.7,11.7
State,Used marijuana every day in the past 30 days,Upper CL,Current Cigarette Smoking,Current smoker,2011,4.4,6.8,9.1,9.1
State,Tried to quit smoking in the past year,Upper CL,Current Cigarette Smoking,Current smoker,2011,56.7,60.4,64,64
State,Marijuana use in the past 30 days,Upper CL,Current Cigarette Smoking,Current smoker,2011,18.7,22.5,26.4,26.4
State,Ever used marijuana,Upper CL,Current Cigarette Smoking,Current smoker,2011,74.1,77.5,80.8,80.8
State,Current smokeless tobacco use,Upper CL,Current Cigarette Smoking,Current smoker,2011,4.7,6.8,8.9,8.9
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Current Cigarette Smoking,Current smoker,2011,6.5,9.1,11.7,6.5
State,Used marijuana every day in the past 30 days,Lower CL,Current Cigarette Smoking,Current smoker,2011,4.4,6.8,9.1,4.4
State,Tried to quit smoking in the past year,Lower CL,Current Cigarette Smoking,Current smoker,2011,56.7,60.4,64,56.7
State,Marijuana use in the past 30 days,Lower CL,Current Cigarette Smoking,Current smoker,2011,18.7,22.5,26.4,18.7
State,Ever used marijuana,Lower CL,Current Cigarette Smoking,Current smoker,2011,74.1,77.5,80.8,74.1
State,Current smokeless tobacco use,Lower CL,Current Cigarette Smoking,Current smoker,2011,4.7,6.8,8.9,4.7
State,Used marijuana on 20 or more days in the past 30 days,Percent,Current Cigarette Smoking,Current smoker,2011,6.5,9.1,11.7,9.1
State,Used marijuana every day in the past 30 days,Percent,Current Cigarette Smoking,Current smoker,2011,4.4,6.8,9.1,6.8
State,Tried to quit smoking in the past year,Percent,Current Cigarette Smoking,Current smoker,2011,56.7,60.4,64,60.4
State,Marijuana use in the past 30 days,Percent,Current Cigarette Smoking,Current smoker,2011,18.7,22.5,26.4,22.5
State,Ever used marijuana,Percent,Current Cigarette Smoking,Current smoker,2011,74.1,77.5,80.8,77.5
State,Current smokeless tobacco use,Percent,Current Cigarette Smoking,Current smoker,2011,4.7,6.8,8.9,6.8
State,Used marijuana on 20 or more days in the past 30 days,RSE,Current Cigarette Smoking,Never or former smoker,2011,0.9,1.4,1.8,15.8
State,Used marijuana every day in the past 30 days,RSE,Current Cigarette Smoking,Never or former smoker,2011,0.6,1,1.4,19.4
State,Marijuana use in the past 30 days,RSE,Current Cigarette Smoking,Never or former smoker,2011,4.1,4.9,5.7,8.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Current Cigarette Smoking,Never or former smoker,2011,2.3,3.5,4.6,17.4
State,Ever used marijuana,RSE,Current Cigarette Smoking,Never or former smoker,2011,38.7,40.3,42,2.1
State,Current smokeless tobacco use,RSE,Current Cigarette Smoking,Never or former smoker,2011,2.3,2.8,3.4,10.1
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Current Cigarette Smoking,Never or former smoker,2011,0.9,1.4,1.8,1.8
State,Used marijuana every day in the past 30 days,Upper CL,Current Cigarette Smoking,Never or former smoker,2011,0.6,1,1.4,1.4
State,Marijuana use in the past 30 days,Upper CL,Current Cigarette Smoking,Never or former smoker,2011,4.1,4.9,5.7,5.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Current Cigarette Smoking,Never or former smoker,2011,2.3,3.5,4.6,4.6
State,Ever used marijuana,Upper CL,Current Cigarette Smoking,Never or former smoker,2011,38.7,40.3,42,42
State,Current smokeless tobacco use,Upper CL,Current Cigarette Smoking,Never or former smoker,2011,2.3,2.8,3.4,3.4
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Current Cigarette Smoking,Never or former smoker,2011,0.9,1.4,1.8,0.9
State,Used marijuana every day in the past 30 days,Lower CL,Current Cigarette Smoking,Never or former smoker,2011,0.6,1,1.4,0.6
State,Marijuana use in the past 30 days,Lower CL,Current Cigarette Smoking,Never or former smoker,2011,4.1,4.9,5.7,4.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Current Cigarette Smoking,Never or former smoker,2011,2.3,3.5,4.6,2.3
State,Ever used marijuana,Lower CL,Current Cigarette Smoking,Never or former smoker,2011,38.7,40.3,42,38.7
State,Current smokeless tobacco use,Lower CL,Current Cigarette Smoking,Never or former smoker,2011,2.3,2.8,3.4,2.3
State,Used marijuana on 20 or more days in the past 30 days,Percent,Current Cigarette Smoking,Never or former smoker,2011,0.9,1.4,1.8,1.4
State,Used marijuana every day in the past 30 days,Percent,Current Cigarette Smoking,Never or former smoker,2011,0.6,1,1.4,1
State,Marijuana use in the past 30 days,Percent,Current Cigarette Smoking,Never or former smoker,2011,4.1,4.9,5.7,4.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Current Cigarette Smoking,Never or former smoker,2011,2.3,3.5,4.6,3.5
State,Ever used marijuana,Percent,Current Cigarette Smoking,Never or former smoker,2011,38.7,40.3,42,40.3
State,Current smokeless tobacco use,Percent,Current Cigarette Smoking,Never or former smoker,2011,2.3,2.8,3.4,2.8
State,Used marijuana on 20 or more days in the past 30 days,RSE,Disability Status,Living with a disability,2011,2.9,4.2,5.4,15.2
State,Used marijuana every day in the past 30 days,RSE,Disability Status,Living with a disability,2011,1.8,2.8,3.9,19.1
State,Tried to quit smoking in the past year,RSE,Disability Status,Living with a disability,2011,50.6,56.2,61.9,5.1
State,Marijuana use in the past 30 days,RSE,Disability Status,Living with a disability,2011,9.1,11,12.9,8.8
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Disability Status,Living with a disability,2011,2.4,4.7,7,24.9
State,Ever used marijuana,RSE,Disability Status,Living with a disability,2011,50.9,53.4,56,2.5
State,Current smokeless tobacco use,RSE,Disability Status,Living with a disability,2011,2,3,4.1,17.3
State,Current cigarette smoking,RSE,Disability Status,Living with a disability,2011,21.2,23.5,25.7,4.8
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Disability Status,Living with a disability,2011,2.9,4.2,5.4,5.4
State,Used marijuana every day in the past 30 days,Upper CL,Disability Status,Living with a disability,2011,1.8,2.8,3.9,3.9
State,Tried to quit smoking in the past year,Upper CL,Disability Status,Living with a disability,2011,50.6,56.2,61.9,61.9
State,Marijuana use in the past 30 days,Upper CL,Disability Status,Living with a disability,2011,9.1,11,12.9,12.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Disability Status,Living with a disability,2011,2.4,4.7,7,7
State,Ever used marijuana,Upper CL,Disability Status,Living with a disability,2011,50.9,53.4,56,56
State,Current smokeless tobacco use,Upper CL,Disability Status,Living with a disability,2011,2,3,4.1,4.1
State,Current cigarette smoking,Upper CL,Disability Status,Living with a disability,2011,21.2,23.5,25.7,25.7
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Disability Status,Living with a disability,2011,2.9,4.2,5.4,2.9
State,Used marijuana every day in the past 30 days,Lower CL,Disability Status,Living with a disability,2011,1.8,2.8,3.9,1.8
State,Tried to quit smoking in the past year,Lower CL,Disability Status,Living with a disability,2011,50.6,56.2,61.9,50.6
State,Marijuana use in the past 30 days,Lower CL,Disability Status,Living with a disability,2011,9.1,11,12.9,9.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Disability Status,Living with a disability,2011,2.4,4.7,7,2.4
State,Ever used marijuana,Lower CL,Disability Status,Living with a disability,2011,50.9,53.4,56,50.9
State,Current smokeless tobacco use,Lower CL,Disability Status,Living with a disability,2011,2,3,4.1,2
State,Current cigarette smoking,Lower CL,Disability Status,Living with a disability,2011,21.2,23.5,25.7,21.2
State,Used marijuana on 20 or more days in the past 30 days,Percent,Disability Status,Living with a disability,2011,2.9,4.2,5.4,4.2
State,Used marijuana every day in the past 30 days,Percent,Disability Status,Living with a disability,2011,1.8,2.8,3.9,2.8
State,Tried to quit smoking in the past year,Percent,Disability Status,Living with a disability,2011,50.6,56.2,61.9,56.2
State,Marijuana use in the past 30 days,Percent,Disability Status,Living with a disability,2011,9.1,11,12.9,11
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Disability Status,Living with a disability,2011,2.4,4.7,7,4.7
State,Ever used marijuana,Percent,Disability Status,Living with a disability,2011,50.9,53.4,56,53.4
State,Current smokeless tobacco use,Percent,Disability Status,Living with a disability,2011,2,3,4.1,3
State,Current cigarette smoking,Percent,Disability Status,Living with a disability,2011,21.2,23.5,25.7,23.5
State,Used marijuana on 20 or more days in the past 30 days,RSE,Disability Status,Not living with a disability,2011,1.3,1.9,2.6,16
State,Used marijuana every day in the past 30 days,RSE,Disability Status,Not living with a disability,2011,1,1.6,2.1,18.9
State,Tried to quit smoking in the past year,RSE,Disability Status,Not living with a disability,2011,58.3,63.2,68,3.9
State,Marijuana use in the past 30 days,RSE,Disability Status,Not living with a disability,2011,5.3,6.4,7.5,8.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Disability Status,Not living with a disability,2011,1.4,2.8,4.1,24.6
State,Ever used marijuana,RSE,Disability Status,Not living with a disability,2011,41.5,43.5,45.4,2.3
State,Current smokeless tobacco use,RSE,Disability Status,Not living with a disability,2011,3,3.8,4.5,10
State,Current cigarette smoking,RSE,Disability Status,Not living with a disability,2011,13.2,14.6,15.9,4.7
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Disability Status,Not living with a disability,2011,1.3,1.9,2.6,2.6
State,Used marijuana every day in the past 30 days,Upper CL,Disability Status,Not living with a disability,2011,1,1.6,2.1,2.1
State,Tried to quit smoking in the past year,Upper CL,Disability Status,Not living with a disability,2011,58.3,63.2,68,68
State,Marijuana use in the past 30 days,Upper CL,Disability Status,Not living with a disability,2011,5.3,6.4,7.5,7.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Disability Status,Not living with a disability,2011,1.4,2.8,4.1,4.1
State,Ever used marijuana,Upper CL,Disability Status,Not living with a disability,2011,41.5,43.5,45.4,45.4
State,Current smokeless tobacco use,Upper CL,Disability Status,Not living with a disability,2011,3,3.8,4.5,4.5
State,Current cigarette smoking,Upper CL,Disability Status,Not living with a disability,2011,13.2,14.6,15.9,15.9
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Disability Status,Not living with a disability,2011,1.3,1.9,2.6,1.3
State,Used marijuana every day in the past 30 days,Lower CL,Disability Status,Not living with a disability,2011,1,1.6,2.1,1
State,Tried to quit smoking in the past year,Lower CL,Disability Status,Not living with a disability,2011,58.3,63.2,68,58.3
State,Marijuana use in the past 30 days,Lower CL,Disability Status,Not living with a disability,2011,5.3,6.4,7.5,5.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Disability Status,Not living with a disability,2011,1.4,2.8,4.1,1.4
State,Ever used marijuana,Lower CL,Disability Status,Not living with a disability,2011,41.5,43.5,45.4,41.5
State,Current smokeless tobacco use,Lower CL,Disability Status,Not living with a disability,2011,3,3.8,4.5,3
State,Current cigarette smoking,Lower CL,Disability Status,Not living with a disability,2011,13.2,14.6,15.9,13.2
State,Used marijuana on 20 or more days in the past 30 days,Percent,Disability Status,Not living with a disability,2011,1.3,1.9,2.6,1.9
State,Used marijuana every day in the past 30 days,Percent,Disability Status,Not living with a disability,2011,1,1.6,2.1,1.6
State,Tried to quit smoking in the past year,Percent,Disability Status,Not living with a disability,2011,58.3,63.2,68,63.2
State,Marijuana use in the past 30 days,Percent,Disability Status,Not living with a disability,2011,5.3,6.4,7.5,6.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Disability Status,Not living with a disability,2011,1.4,2.8,4.1,2.8
State,Ever used marijuana,Percent,Disability Status,Not living with a disability,2011,41.5,43.5,45.4,43.5
State,Current smokeless tobacco use,Percent,Disability Status,Not living with a disability,2011,3,3.8,4.5,3.8
State,Current cigarette smoking,Percent,Disability Status,Not living with a disability,2011,13.2,14.6,15.9,14.6
State,Used marijuana on 20 or more days in the past 30 days,RSE,General Health Status,"Excellent, very good or good health",2011,1.6,2.1,2.7,13.3
State,Used marijuana every day in the past 30 days,RSE,General Health Status,"Excellent, very good or good health",2011,1.1,1.6,2.1,16.4
State,Tried to quit smoking in the past year,RSE,General Health Status,"Excellent, very good or good health",2011,56.4,60.8,65.1,3.6
State,Marijuana use in the past 30 days,RSE,General Health Status,"Excellent, very good or good health",2011,6.1,7.1,8.2,7.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,General Health Status,"Excellent, very good or good health",2011,1.8,3.1,4.4,21.2
State,Ever used marijuana,RSE,General Health Status,"Excellent, very good or good health",2011,44,45.7,47.4,1.9
State,Current smokeless tobacco use,RSE,General Health Status,"Excellent, very good or good health",2011,2.9,3.5,4.2,9.2
State,Current cigarette smoking,RSE,General Health Status,"Excellent, very good or good health",2011,13.7,14.9,16.1,4.1
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,General Health Status,"Excellent, very good or good health",2011,1.6,2.1,2.7,2.7
State,Used marijuana every day in the past 30 days,Upper CL,General Health Status,"Excellent, very good or good health",2011,1.1,1.6,2.1,2.1
State,Tried to quit smoking in the past year,Upper CL,General Health Status,"Excellent, very good or good health",2011,56.4,60.8,65.1,65.1
State,Marijuana use in the past 30 days,Upper CL,General Health Status,"Excellent, very good or good health",2011,6.1,7.1,8.2,8.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,General Health Status,"Excellent, very good or good health",2011,1.8,3.1,4.4,4.4
State,Ever used marijuana,Upper CL,General Health Status,"Excellent, very good or good health",2011,44,45.7,47.4,47.4
State,Current smokeless tobacco use,Upper CL,General Health Status,"Excellent, very good or good health",2011,2.9,3.5,4.2,4.2
State,Current cigarette smoking,Upper CL,General Health Status,"Excellent, very good or good health",2011,13.7,14.9,16.1,16.1
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,General Health Status,"Excellent, very good or good health",2011,1.6,2.1,2.7,1.6
State,Used marijuana every day in the past 30 days,Lower CL,General Health Status,"Excellent, very good or good health",2011,1.1,1.6,2.1,1.1
State,Tried to quit smoking in the past year,Lower CL,General Health Status,"Excellent, very good or good health",2011,56.4,60.8,65.1,56.4
State,Marijuana use in the past 30 days,Lower CL,General Health Status,"Excellent, very good or good health",2011,6.1,7.1,8.2,6.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,General Health Status,"Excellent, very good or good health",2011,1.8,3.1,4.4,1.8
State,Ever used marijuana,Lower CL,General Health Status,"Excellent, very good or good health",2011,44,45.7,47.4,44
State,Current smokeless tobacco use,Lower CL,General Health Status,"Excellent, very good or good health",2011,2.9,3.5,4.2,2.9
State,Current cigarette smoking,Lower CL,General Health Status,"Excellent, very good or good health",2011,13.7,14.9,16.1,13.7
State,Used marijuana on 20 or more days in the past 30 days,Percent,General Health Status,"Excellent, very good or good health",2011,1.6,2.1,2.7,2.1
State,Used marijuana every day in the past 30 days,Percent,General Health Status,"Excellent, very good or good health",2011,1.1,1.6,2.1,1.6
State,Tried to quit smoking in the past year,Percent,General Health Status,"Excellent, very good or good health",2011,56.4,60.8,65.1,60.8
State,Marijuana use in the past 30 days,Percent,General Health Status,"Excellent, very good or good health",2011,6.1,7.1,8.2,7.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,General Health Status,"Excellent, very good or good health",2011,1.8,3.1,4.4,3.1
State,Ever used marijuana,Percent,General Health Status,"Excellent, very good or good health",2011,44,45.7,47.4,45.7
State,Current smokeless tobacco use,Percent,General Health Status,"Excellent, very good or good health",2011,2.9,3.5,4.2,3.5
State,Current cigarette smoking,Percent,General Health Status,"Excellent, very good or good health",2011,13.7,14.9,16.1,14.9
State,Used marijuana on 20 or more days in the past 30 days,RSE,General Health Status,Fair or poor health,2011,3.1,5.1,7,19.6
State,Used marijuana every day in the past 30 days,RSE,General Health Status,Fair or poor health,2011,2,3.8,5.5,23.5
State,Tried to quit smoking in the past year,RSE,General Health Status,Fair or poor health,2011,52.3,59.2,66.1,5.9
State,Marijuana use in the past 30 days,RSE,General Health Status,Fair or poor health,2011,8.3,11.1,13.8,12.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,General Health Status,Fair or poor health,2011,2.1,5,7.9,29.2
State,Ever used marijuana,RSE,General Health Status,Fair or poor health,2011,46.5,50.4,54.3,3.9
State,Current smokeless tobacco use,RSE,General Health Status,Fair or poor health,2011,1.9,3.4,4.9,23
State,Current cigarette smoking,RSE,General Health Status,Fair or poor health,2011,26.5,29.8,33.2,5.7
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,General Health Status,Fair or poor health,2011,3.1,5.1,7,7
State,Used marijuana every day in the past 30 days,Upper CL,General Health Status,Fair or poor health,2011,2,3.8,5.5,5.5
State,Tried to quit smoking in the past year,Upper CL,General Health Status,Fair or poor health,2011,52.3,59.2,66.1,66.1
State,Marijuana use in the past 30 days,Upper CL,General Health Status,Fair or poor health,2011,8.3,11.1,13.8,13.8
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,General Health Status,Fair or poor health,2011,2.1,5,7.9,7.9
State,Ever used marijuana,Upper CL,General Health Status,Fair or poor health,2011,46.5,50.4,54.3,54.3
State,Current smokeless tobacco use,Upper CL,General Health Status,Fair or poor health,2011,1.9,3.4,4.9,4.9
State,Current cigarette smoking,Upper CL,General Health Status,Fair or poor health,2011,26.5,29.8,33.2,33.2
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,General Health Status,Fair or poor health,2011,3.1,5.1,7,3.1
State,Used marijuana every day in the past 30 days,Lower CL,General Health Status,Fair or poor health,2011,2,3.8,5.5,2
State,Tried to quit smoking in the past year,Lower CL,General Health Status,Fair or poor health,2011,52.3,59.2,66.1,52.3
State,Marijuana use in the past 30 days,Lower CL,General Health Status,Fair or poor health,2011,8.3,11.1,13.8,8.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,General Health Status,Fair or poor health,2011,2.1,5,7.9,2.1
State,Ever used marijuana,Lower CL,General Health Status,Fair or poor health,2011,46.5,50.4,54.3,46.5
State,Current smokeless tobacco use,Lower CL,General Health Status,Fair or poor health,2011,1.9,3.4,4.9,1.9
State,Current cigarette smoking,Lower CL,General Health Status,Fair or poor health,2011,26.5,29.8,33.2,26.5
State,Used marijuana on 20 or more days in the past 30 days,Percent,General Health Status,Fair or poor health,2011,3.1,5.1,7,5.1
State,Used marijuana every day in the past 30 days,Percent,General Health Status,Fair or poor health,2011,2,3.8,5.5,3.8
State,Tried to quit smoking in the past year,Percent,General Health Status,Fair or poor health,2011,52.3,59.2,66.1,59.2
State,Marijuana use in the past 30 days,Percent,General Health Status,Fair or poor health,2011,8.3,11.1,13.8,11.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,General Health Status,Fair or poor health,2011,2.1,5,7.9,5
State,Ever used marijuana,Percent,General Health Status,Fair or poor health,2011,46.5,50.4,54.3,50.4
State,Current smokeless tobacco use,Percent,General Health Status,Fair or poor health,2011,1.9,3.4,4.9,3.4
State,Current cigarette smoking,Percent,General Health Status,Fair or poor health,2011,26.5,29.8,33.2,29.8
State,Used marijuana on 20 or more days in the past 30 days,RSE,Has A Personal Doctor,Does not have a personal doctor,2011,2.8,4.5,6.1,18.7
State,Used marijuana every day in the past 30 days,RSE,Has A Personal Doctor,Does not have a personal doctor,2011,1.7,3.2,4.7,23.1
State,Tried to quit smoking in the past year,RSE,Has A Personal Doctor,Does not have a personal doctor,2011,52,58.8,65.5,5.9
State,Marijuana use in the past 30 days,RSE,Has A Personal Doctor,Does not have a personal doctor,2011,8.7,11.2,13.7,11.6
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Has A Personal Doctor,Does not have a personal doctor,2011,,,,33.1
State,Ever used marijuana,RSE,Has A Personal Doctor,Does not have a personal doctor,2011,46.9,50.7,54.5,3.8
State,Current smokeless tobacco use,RSE,Has A Personal Doctor,Does not have a personal doctor,2011,3.6,5.1,6.5,14.7
State,Current cigarette smoking,RSE,Has A Personal Doctor,Does not have a personal doctor,2011,22.1,25,28,5.9
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Has A Personal Doctor,Does not have a personal doctor,2011,2.8,4.5,6.1,6.1
State,Used marijuana every day in the past 30 days,Upper CL,Has A Personal Doctor,Does not have a personal doctor,2011,1.7,3.2,4.7,4.7
State,Tried to quit smoking in the past year,Upper CL,Has A Personal Doctor,Does not have a personal doctor,2011,52,58.8,65.5,65.5
State,Marijuana use in the past 30 days,Upper CL,Has A Personal Doctor,Does not have a personal doctor,2011,8.7,11.2,13.7,13.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Has A Personal Doctor,Does not have a personal doctor,2011,,,,
State,Ever used marijuana,Upper CL,Has A Personal Doctor,Does not have a personal doctor,2011,46.9,50.7,54.5,54.5
State,Current smokeless tobacco use,Upper CL,Has A Personal Doctor,Does not have a personal doctor,2011,3.6,5.1,6.5,6.5
State,Current cigarette smoking,Upper CL,Has A Personal Doctor,Does not have a personal doctor,2011,22.1,25,28,28
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Has A Personal Doctor,Does not have a personal doctor,2011,2.8,4.5,6.1,2.8
State,Used marijuana every day in the past 30 days,Lower CL,Has A Personal Doctor,Does not have a personal doctor,2011,1.7,3.2,4.7,1.7
State,Tried to quit smoking in the past year,Lower CL,Has A Personal Doctor,Does not have a personal doctor,2011,52,58.8,65.5,52
State,Marijuana use in the past 30 days,Lower CL,Has A Personal Doctor,Does not have a personal doctor,2011,8.7,11.2,13.7,8.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Has A Personal Doctor,Does not have a personal doctor,2011,,,,
State,Ever used marijuana,Lower CL,Has A Personal Doctor,Does not have a personal doctor,2011,46.9,50.7,54.5,46.9
State,Current smokeless tobacco use,Lower CL,Has A Personal Doctor,Does not have a personal doctor,2011,3.6,5.1,6.5,3.6
State,Current cigarette smoking,Lower CL,Has A Personal Doctor,Does not have a personal doctor,2011,22.1,25,28,22.1
State,Used marijuana on 20 or more days in the past 30 days,Percent,Has A Personal Doctor,Does not have a personal doctor,2011,2.8,4.5,6.1,4.5
State,Used marijuana every day in the past 30 days,Percent,Has A Personal Doctor,Does not have a personal doctor,2011,1.7,3.2,4.7,3.2
State,Tried to quit smoking in the past year,Percent,Has A Personal Doctor,Does not have a personal doctor,2011,52,58.8,65.5,58.8
State,Marijuana use in the past 30 days,Percent,Has A Personal Doctor,Does not have a personal doctor,2011,8.7,11.2,13.7,11.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Has A Personal Doctor,Does not have a personal doctor,2011,,,,
State,Ever used marijuana,Percent,Has A Personal Doctor,Does not have a personal doctor,2011,46.9,50.7,54.5,50.7
State,Current smokeless tobacco use,Percent,Has A Personal Doctor,Does not have a personal doctor,2011,3.6,5.1,6.5,5.1
State,Current cigarette smoking,Percent,Has A Personal Doctor,Does not have a personal doctor,2011,22.1,25,28,25
State,Used marijuana on 20 or more days in the past 30 days,RSE,Has A Personal Doctor,Has personal doctor,2011,1.5,2.1,2.7,13.4
State,Used marijuana every day in the past 30 days,RSE,Has A Personal Doctor,Has personal doctor,2011,1.1,1.6,2.1,16.3
State,Tried to quit smoking in the past year,RSE,Has A Personal Doctor,Has personal doctor,2011,57.1,61.4,65.6,3.5
State,Marijuana use in the past 30 days,RSE,Has A Personal Doctor,Has personal doctor,2011,5.9,6.9,7.9,7.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Has A Personal Doctor,Has personal doctor,2011,1.7,2.9,4,20.2
State,Ever used marijuana,RSE,Has A Personal Doctor,Has personal doctor,2011,43.7,45.3,47,1.9
State,Current smokeless tobacco use,RSE,Has A Personal Doctor,Has personal doctor,2011,2.4,3,3.6,10.6
State,Current cigarette smoking,RSE,Has A Personal Doctor,Has personal doctor,2011,13.5,14.7,15.8,4.1
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Has A Personal Doctor,Has personal doctor,2011,1.5,2.1,2.7,2.7
State,Used marijuana every day in the past 30 days,Upper CL,Has A Personal Doctor,Has personal doctor,2011,1.1,1.6,2.1,2.1
State,Tried to quit smoking in the past year,Upper CL,Has A Personal Doctor,Has personal doctor,2011,57.1,61.4,65.6,65.6
State,Marijuana use in the past 30 days,Upper CL,Has A Personal Doctor,Has personal doctor,2011,5.9,6.9,7.9,7.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Has A Personal Doctor,Has personal doctor,2011,1.7,2.9,4,4
State,Ever used marijuana,Upper CL,Has A Personal Doctor,Has personal doctor,2011,43.7,45.3,47,47
State,Current smokeless tobacco use,Upper CL,Has A Personal Doctor,Has personal doctor,2011,2.4,3,3.6,3.6
State,Current cigarette smoking,Upper CL,Has A Personal Doctor,Has personal doctor,2011,13.5,14.7,15.8,15.8
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Has A Personal Doctor,Has personal doctor,2011,1.5,2.1,2.7,1.5
State,Used marijuana every day in the past 30 days,Lower CL,Has A Personal Doctor,Has personal doctor,2011,1.1,1.6,2.1,1.1
State,Tried to quit smoking in the past year,Lower CL,Has A Personal Doctor,Has personal doctor,2011,57.1,61.4,65.6,57.1
State,Marijuana use in the past 30 days,Lower CL,Has A Personal Doctor,Has personal doctor,2011,5.9,6.9,7.9,5.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Has A Personal Doctor,Has personal doctor,2011,1.7,2.9,4,1.7
State,Ever used marijuana,Lower CL,Has A Personal Doctor,Has personal doctor,2011,43.7,45.3,47,43.7
State,Current smokeless tobacco use,Lower CL,Has A Personal Doctor,Has personal doctor,2011,2.4,3,3.6,2.4
State,Current cigarette smoking,Lower CL,Has A Personal Doctor,Has personal doctor,2011,13.5,14.7,15.8,13.5
State,Used marijuana on 20 or more days in the past 30 days,Percent,Has A Personal Doctor,Has personal doctor,2011,1.5,2.1,2.7,2.1
State,Used marijuana every day in the past 30 days,Percent,Has A Personal Doctor,Has personal doctor,2011,1.1,1.6,2.1,1.6
State,Tried to quit smoking in the past year,Percent,Has A Personal Doctor,Has personal doctor,2011,57.1,61.4,65.6,61.4
State,Marijuana use in the past 30 days,Percent,Has A Personal Doctor,Has personal doctor,2011,5.9,6.9,7.9,6.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Has A Personal Doctor,Has personal doctor,2011,1.7,2.9,4,2.9
