"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	17	14368	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	24	14368	167.0
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2014"	"2014"	"Neoplasms"	"C00-D48"	61	14332	425.6
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	33	14332	230.3
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	16	14332	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2014"	"2014"	"Diseases of the digestive system"	"K00-K92"	17	14332	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	11	14332	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2015"	"2015"	"Neoplasms"	"C00-D48"	52	14224	365.6
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	14224	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	31	14224	217.9
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	18	14224	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	16	14224	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2016"	"2016"	"Neoplasms"	"C00-D48"	56	14218	393.9
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	31	14218	218.0
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	17	14218	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	19	14218	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	19	14218	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2017"	"2017"	"Neoplasms"	"C00-D48"	32	14057	227.6
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	14057	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	32	14057	227.6
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	15	14057	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	19	14057	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	13	14057	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2018"	"2018"	"Neoplasms"	"C00-D48"	50	13812	362.0
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	14	13812	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	33	13812	238.9
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	19	13812	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	16	13812	Unreliable
	"Jackson County, OR"	"41029"	"55-64 years"	"55-64"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	21	13812	152.0
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"1999"	"1999"	"Neoplasms"	"C00-D48"	78	6624	1177.5
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	74	6624	1117.1
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	20	6624	301.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2000"	"2000"	"Neoplasms"	"C00-D48"	59	6600	893.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2000"	"2000"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	6600	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	61	6600	924.2
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	11	6600	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2001"	"2001"	"Neoplasms"	"C00-D48"	71	6735	1054.2
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	60	6735	890.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	20	6735	297.0
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2002"	"2002"	"Neoplasms"	"C00-D48"	52	6810	763.6
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the nervous system"	"G00-G98"	10	6810	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	53	6810	778.3
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	20	6810	293.7
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	10	6810	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2003"	"2003"	"Neoplasms"	"C00-D48"	74	6877	1076.1
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	53	6877	770.7
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	30	6877	436.2
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2004"	"2004"	"Neoplasms"	"C00-D48"	59	7063	835.3
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	38	7063	538.0
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2004"	"2004"	"Diseases of the respiratory system"	"J00-J98"	16	7063	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2005"	"2005"	"Neoplasms"	"C00-D48"	65	7282	892.6
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	36	7282	494.4
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	20	7282	274.6
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2006"	"2006"	"Neoplasms"	"C00-D48"	61	7540	809.0
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2006"	"2006"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	7540	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	53	7540	702.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the respiratory system"	"J00-J98"	22	7540	291.8
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2006"	"2006"	"Diseases of the digestive system"	"K00-K92"	12	7540	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2007"	"2007"	"Neoplasms"	"C00-D48"	58	7847	739.1
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2007"	"2007"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	7847	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	45	7847	573.5
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	24	7847	305.8
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2008"	"2008"	"Neoplasms"	"C00-D48"	51	8218	620.6
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2008"	"2008"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	8218	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	47	8218	571.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	18	8218	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2009"	"2009"	"Neoplasms"	"C00-D48"	58	8575	676.4
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	40	8575	466.5
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	20	8575	233.2
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2010"	"2010"	"Neoplasms"	"C00-D48"	58	8903	651.5
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2010"	"2010"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	8903	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	50	8903	561.6
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2010"	"2010"	"Diseases of the respiratory system"	"J00-J98"	21	8903	235.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2011"	"2011"	"Neoplasms"	"C00-D48"	79	9330	846.7
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2011"	"2011"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	9330	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	43	9330	460.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	21	9330	225.1
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	11	9330	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2012"	"2012"	"Neoplasms"	"C00-D48"	83	10037	826.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2012"	"2012"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	10037	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2012"	"2012"	"Mental and behavioural disorders"	"F01-F99"	11	10037	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	42	10037	418.5
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the respiratory system"	"J00-J98"	19	10037	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2012"	"2012"	"Diseases of the digestive system"	"K00-K92"	11	10037	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	10	10037	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2013"	"2013"	"Neoplasms"	"C00-D48"	73	10723	680.8
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2013"	"2013"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	10723	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2013"	"2013"	"Diseases of the nervous system"	"G00-G98"	10	10723	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	47	10723	438.3
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2013"	"2013"	"Diseases of the respiratory system"	"J00-J98"	23	10723	214.5
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	15	10723	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	11	10723	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2014"	"2014"	"Neoplasms"	"C00-D48"	78	11342	687.7
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2014"	"2014"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	17	11342	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	47	11342	414.4
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	20	11342	176.3
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2014"	"2014"	"Diseases of the digestive system"	"K00-K92"	10	11342	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	12	11342	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2015"	"2015"	"Neoplasms"	"C00-D48"	91	11959	760.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	11959	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	68	11959	568.6
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	35	11959	292.7
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	15	11959	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	10	11959	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2016"	"2016"	"Neoplasms"	"C00-D48"	81	12524	646.8
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2016"	"2016"	"Mental and behavioural disorders"	"F01-F99"	14	12524	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	12	12524	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	67	12524	535.0
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	20	12524	159.7
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	18	12524	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	15	12524	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2017"	"2017"	"Neoplasms"	"C00-D48"	96	12870	745.9
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	12870	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2017"	"2017"	"Mental and behavioural disorders"	"F01-F99"	14	12870	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the nervous system"	"G00-G98"	14	12870	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	73	12870	567.2
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	27	12870	209.8
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	13	12870	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	27	12870	209.8
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2018"	"2018"	"Neoplasms"	"C00-D48"	95	13122	724.0
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	13122	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	11	13122	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	14	13122	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	51	13122	388.7
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	19	13122	Unreliable
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	20	13122	152.4
	"Jackson County, OR"	"41029"	"65-74 years"	"65-74"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	21	13122	160.0
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"1999"	"1999"	"Neoplasms"	"C00-D48"	79	4584	1723.4
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the nervous system"	"G00-G98"	20	4584	436.3
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the circulatory system"	"I00-I99"	129	4584	2814.1
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"1999"	"1999"	"Diseases of the respiratory system"	"J00-J98"	44	4584	959.9
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2000"	"2000"	"Neoplasms"	"C00-D48"	83	4636	1790.3
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the nervous system"	"G00-G98"	17	4636	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the circulatory system"	"I00-I99"	122	4636	2631.6
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2000"	"2000"	"Diseases of the respiratory system"	"J00-J98"	45	4636	970.7
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2000"	"2000"	"External causes of morbidity and mortality"	"V01-Y89"	16	4636	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2001"	"2001"	"Neoplasms"	"C00-D48"	79	4696	1682.3
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2001"	"2001"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	4696	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the nervous system"	"G00-G98"	21	4696	447.2
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the circulatory system"	"I00-I99"	116	4696	2470.2
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the respiratory system"	"J00-J98"	36	4696	766.6
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2001"	"2001"	"Diseases of the digestive system"	"K00-K92"	11	4696	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2001"	"2001"	"External causes of morbidity and mortality"	"V01-Y89"	17	4696	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2002"	"2002"	"Neoplasms"	"C00-D48"	76	4812	1579.4
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2002"	"2002"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	4812	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the nervous system"	"G00-G98"	22	4812	457.2
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the circulatory system"	"I00-I99"	124	4812	2576.9
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2002"	"2002"	"Diseases of the respiratory system"	"J00-J98"	30	4812	623.4
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	17	4812	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2003"	"2003"	"Neoplasms"	"C00-D48"	90	4824	1865.7
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2003"	"2003"	"Mental and behavioural disorders"	"F01-F99"	10	4824	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the nervous system"	"G00-G98"	29	4824	601.2
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	95	4824	1969.3
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	35	4824	725.5
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	11	4824	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2004"	"2004"	"Neoplasms"	"C00-D48"	80	4874	1641.4
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2004"	"2004"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	4874	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the nervous system"	"G00-G98"	23	4874	471.9
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	103	4874	2113.3
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2004"	"2004"	"Diseases of the respiratory system"	"J00-J98"	43	4874	882.2
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	13	4874	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2005"	"2005"	"Neoplasms"	"C00-D48"	84	4946	1698.3
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2005"	"2005"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	4946	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the nervous system"	"G00-G98"	24	4946	485.2
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	99	4946	2001.6
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	34	4946	687.4
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2006"	"2006"	"Neoplasms"	"C00-D48"	77	4965	1550.9
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2006"	"2006"	"Mental and behavioural disorders"	"F01-F99"	10	4965	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the nervous system"	"G00-G98"	20	4965	402.8
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	80	4965	1611.3
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2006"	"2006"	"Diseases of the respiratory system"	"J00-J98"	36	4965	725.1
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2007"	"2007"	"Neoplasms"	"C00-D48"	68	4987	1363.5
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2007"	"2007"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	4987	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the nervous system"	"G00-G98"	21	4987	421.1
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	106	4987	2125.5
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	46	4987	922.4
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2008"	"2008"	"Neoplasms"	"C00-D48"	66	5009	1317.6
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2008"	"2008"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	5009	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2008"	"2008"	"Mental and behavioural disorders"	"F01-F99"	11	5009	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the nervous system"	"G00-G98"	15	5009	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	92	5009	1836.7
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	45	5009	898.4
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	15	5009	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2009"	"2009"	"Neoplasms"	"C00-D48"	88	5044	1744.6
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2009"	"2009"	"Mental and behavioural disorders"	"F01-F99"	16	5044	Unreliable
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2009"	"2009"	"Diseases of the nervous system"	"G00-G98"	21	5044	416.3
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	89	5044	1764.5
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	39	5044	773.2
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	20	5044	396.5
	"Jackson County, OR"	"41029"	"75-84 years"	"75-84"	"2010"	"2010"	"Neoplasms"	"C00-D48"	93	5004	1858.5
